Latitude,Longitude,Date,RGB_Black,Infrared_Black
61.5032,-157.6636,2022-06-12,False,True
61.5146,-157.6512,2022-06-12,False,True
61.5119,-157.6693,2022-06-12,False,True
61.5092,-157.6874,2022-06-12,False,True
61.5065,-157.7055,2022-06-12,False,True
61.5205,-157.675,2022-06-12,False,True
61.5178,-157.6931,2022-06-12,False,True
61.5151,-157.7112,2022-06-12,False,True
61.5124,-157.7293,2022-06-12,False,True
61.5097,-157.7474,2022-06-12,False,True
61.5238,-157.7169,2022-06-12,False,True
61.5211,-157.735,2022-06-12,False,True
61.5518,-157.6559,2022-06-12,False,True
61.5491,-157.674,2022-06-12,False,True
61.5809,-157.5212,2022-06-12,False,True
61.5782,-157.5393,2022-06-12,False,True
61.5756,-157.5575,2022-06-12,False,True
61.5922,-157.5087,2022-06-12,False,True
61.5896,-157.5268,2022-06-12,False,True
61.5869,-157.545,2022-06-12,False,True
61.5842,-157.5632,2022-06-12,False,True
61.5815,-157.5813,2022-06-12,False,True
61.6009,-157.5143,2022-06-12,False,True
61.5982,-157.5325,2022-06-12,False,True
61.5955,-157.5507,2022-06-12,False,True
61.5669,-157.8707,2022-06-12,False,True
61.6264,-157.7905,2022-06-12,False,True
61.6237,-157.8087,2022-06-12,False,True
62.7564,-156.6021,2022-06-12,False,True
62.7589,-156.5828,2022-06-12,False,True
62.7651,-156.6076,2022-06-12,False,True
63.7657,-153.4072,2022-06-12,False,True
63.7632,-153.4305,2022-06-12,False,True
63.7752,-153.4123,2022-06-12,False,True
63.7817,-153.3717,2022-06-12,False,True
63.7793,-153.3951,2022-06-12,False,True
63.7912,-153.3767,2022-06-12,False,True
63.7888,-153.4001,2022-06-12,False,True
62.4363,-163.4461,2022-06-12,False,True
31.7419,-101.7916,2022-06-12,True,True
31.6408,-101.6568,2022-06-12,True,True
31.6393,-101.6458,2022-06-12,True,True
31.853,-101.7994,2022-06-12,True,True
60.7933,-156.8833,2022-06-12,False,True
60.7605,-157.1683,2022-06-12,False,True
60.7605,-157.0967,2022-06-12,False,True
19.4098,-155.2827,2022-06-12,True,True
19.4083,-155.2713,2022-06-12,True,True
19.4074,-155.2886,2022-06-12,True,True
19.4059,-155.2774,2022-06-12,True,True
61.5788,-157.6066,2022-06-12,False,True
61.6394,-155.8759,2022-06-12,False,True
61.6417,-155.9954,2022-06-12,False,True
61.6377,-155.9747,2022-06-12,False,True
61.5347,-157.6422,2022-06-12,False,True
61.5089,-157.6461,2022-06-12,False,True
61.1581,-156.0288,2022-06-12,False,True
61.1539,-156.008,2022-06-12,False,True
60.8979,-157.2451,2022-06-12,False,True
60.8012,-156.9069,2022-06-12,False,True
60.796,-156.9343,2022-06-12,False,True
60.7922,-156.9144,2022-06-12,False,True
60.7899,-156.9211,2022-06-12,False,True
60.7809,-156.9285,2022-06-12,False,True
60.7719,-156.9361,2022-06-12,False,True
30.5937,-86.2164,2022-06-12,False,True
61.1551,-156.009,2022-06-12,False,True
61.5286,-157.711,2022-06-12,False,True
61.5294,-157.7037,2022-06-12,False,True
61.536,-157.6446,2022-06-12,False,True
61.5382,-157.6733,2022-06-12,False,True
61.603,-157.506,2022-06-12,False,True
61.6045,-157.4994,2022-06-12,False,True
61.6067,-157.5277,2022-06-12,False,True
61.6416,-155.8637,2022-06-12,False,True
61.649,-155.9852,2022-06-12,False,True
35.285,-111.6808,2022-06-12,True,True
60.8344,-157.0188,2022-06-12,False,True
62.569,-163.3875,2022-06-12,False,True
60.7898,-157.1114,2022-06-12,False,True
60.8012,-157.0993,2022-06-12,False,True
60.7985,-157.117,2022-06-12,False,True
62.7686,-156.4993,2022-06-12,False,True
63.7525,-153.3044,2022-06-12,False,True
33.9254,-80.6628,2022-06-13,True,True
33.9269,-80.6514,2022-06-13,True,True
31.6416,-101.6577,2022-06-13,True,True
35.2899,-111.6656,2022-06-13,True,True
60.7972,-157.0827,2022-06-13,False,True
60.7875,-157.1185,2022-06-13,False,True
60.8187,-157.0586,2022-06-13,False,True
60.8087,-157.0955,2022-06-13,False,True
60.7989,-157.1316,2022-06-13,False,True
60.8583,-156.967,2022-06-13,False,True
60.8301,-157.0714,2022-06-13,False,True
60.8202,-157.108,2022-06-13,False,True
60.8103,-157.1445,2022-06-13,False,True
60.8788,-156.9455,2022-06-13,False,True
60.9034,-157.0188,2022-06-13,False,True
60.8699,-157.032,2022-06-13,False,True
60.9023,-157.022,2022-06-13,False,True
59.7135,-158.3962,2022-06-13,False,True
33.9307,-80.6506,2022-06-13,True,True
19.4064,-155.288,2022-06-13,True,True
19.4025,-155.2815,2022-06-13,True,True
19.4009,-155.2921,2022-06-13,True,True
19.408,-155.2774,2022-06-13,True,True
58.964,-156.3498,2022-06-13,False,True
59.763,-158.3129,2022-06-13,False,True
59.7609,-158.34,2022-06-13,False,True
59.7918,-158.2436,2022-06-13,False,True
59.9652,-156.2052,2022-06-13,False,True
59.9632,-156.238,2022-06-13,False,True
59.9612,-156.271,2022-06-13,False,True
59.9752,-156.2411,2022-06-13,False,True
59.9731,-156.2746,2022-06-13,False,True
59.971,-156.3084,2022-06-13,False,True
59.9849,-156.2787,2022-06-13,False,True
60.8678,-156.9666,2022-06-13,False,True
60.8796,-156.9691,2022-06-13,False,True
60.8762,-156.9421,2022-06-13,False,True
60.8741,-156.975,2022-06-13,False,True
61.5676,-157.6169,2022-06-13,False,True
61.5656,-157.6482,2022-06-13,False,True
62.4174,-155.5341,2022-06-13,False,True
62.3093,-162.9454,2022-06-13,False,True
62.6003,-163.3908,2022-06-13,False,True
62.6027,-163.3682,2022-06-13,False,True
31.6426,-101.6582,2022-06-13,True,True
34.3636,-117.6057,2022-06-13,True,True
34.3655,-117.6272,2022-06-13,True,True
34.3633,-117.6206,2022-06-13,True,True
19.4166,-155.3007,2022-06-13,True,True
19.4116,-155.275,2022-06-13,True,True
19.4079,-155.2832,2022-06-13,True,True
62.5854,-163.3191,2022-06-13,False,True
35.3153,-111.6577,2022-06-13,True,True
35.3125,-111.6615,2022-06-13,True,True
35.792,-105.5303,2022-06-13,True,True
19.4064,-155.2836,2022-06-13,True,True
19.4104,-155.2896,2022-06-13,True,True
63.7943,-153.2597,2022-06-13,False,True
63.7856,-153.268,2022-06-13,False,True
19.4066,-155.2786,2022-06-13,True,True
19.4048,-155.2899,2022-06-13,True,True
35.8643,-105.5732,2022-06-14,True,True
35.8911,-105.5351,2022-06-14,True,True
35.8801,-105.5788,2022-06-14,True,True
35.9171,-105.4996,2022-06-14,True,True
35.9072,-105.539,2022-06-14,True,True
35.8962,-105.5831,2022-06-14,True,True
35.8892,-105.5773,2022-06-14,True,True
35.8999,-105.5334,2022-06-14,True,True
35.916,-105.5378,2022-06-14,True,True
42.1445,-93.4644,2022-06-14,False,True
31.8321,-111.5632,2022-06-14,True,True
31.8737,-111.5932,2022-06-14,True,True
35.8997,-105.5525,2022-06-14,True,True
35.8986,-105.557,2022-06-14,True,True
42.147,-93.4527,2022-06-14,False,True
35.9138,-105.5274,2022-06-14,True,True
35.9154,-105.5359,2022-06-14,True,True
19.4077,-155.3101,2022-06-14,False,True
19.4072,-155.3034,2022-06-14,False,True
19.4101,-155.2746,2022-06-14,False,True
19.4103,-155.2814,2022-06-14,False,True
19.4008,-155.2861,2022-06-14,False,True
19.4109,-155.2663,2022-06-14,False,True
19.413,-155.2845,2022-06-14,False,True
19.3987,-155.2677,2022-06-14,False,True
63.7729,-153.2424,2022-06-14,False,True
35.8744,-105.5896,2022-06-14,True,True
35.8834,-105.5875,2022-06-14,True,True
35.9088,-105.5757,2022-06-14,True,True
35.907,-105.5645,2022-06-14,True,True
35.9052,-105.5534,2022-06-14,True,True
35.8998,-105.5778,2022-06-14,True,True
35.898,-105.5666,2022-06-14,True,True
35.8962,-105.5554,2022-06-14,True,True
31.829,-111.5736,2022-06-14,True,True
31.8381,-111.5545,2022-06-14,True,True
31.8834,-111.5984,2022-06-14,True,True
31.8819,-111.5858,2022-06-14,True,True
31.8721,-111.5876,2022-06-14,True,True
35.8979,-105.567,2022-06-14,True,True
35.9015,-105.5776,2022-06-14,True,True
35.8685,-105.5706,2022-06-14,True,True
35.905,-105.5299,2022-06-14,True,True
35.903,-105.5746,2022-06-14,True,True
35.9222,-105.5325,2022-06-14,True,True
35.9202,-105.5755,2022-06-14,True,True
35.8692,-105.5746,2022-06-14,True,True
35.9079,-105.4759,2022-06-14,True,True
35.9055,-105.5349,2022-06-14,True,True
35.9037,-105.5793,2022-06-14,True,True
35.9228,-105.5369,2022-06-14,True,True
35.921,-105.5805,2022-06-14,True,True
19.401,-155.2853,2022-06-14,False,True
19.4044,-155.2924,2022-06-15,False,True
19.399,-155.2839,2022-06-15,False,True
31.8884,-111.5871,2022-06-15,True,True
33.7643,-84.8977,2022-06-15,True,True
19.401,-155.2747,2022-06-15,False,True
19.3981,-155.291,2022-06-15,False,True
19.4021,-155.2863,2022-06-15,False,True
19.4096,-155.2932,2022-06-15,False,True
19.4125,-155.2771,2022-06-15,False,True
62.3786,-162.6492,2022-06-15,False,True
31.8967,-111.5927,2022-06-15,True,True
31.8926,-111.5866,2022-06-15,True,True
31.894,-111.5999,2022-06-15,True,True
19.4065,-155.297,2022-06-15,False,True
19.4039,-155.282,2022-06-15,False,True
19.4149,-155.28,2022-06-15,False,True
32.5519,-91.5209,2022-06-15,True,True
31.351,-92.7874,2022-06-15,False,True
35.8155,-76.1608,2022-06-15,False,True
35.817,-76.148,2022-06-15,False,True
31.9022,-111.5892,2022-06-15,True,True
31.1596,-97.7408,2022-06-15,True,True
31.1579,-97.7566,2022-06-15,True,True
31.9068,-111.5975,2022-06-15,True,True
62.3595,-162.9515,2022-06-15,False,True
19.3977,-155.2938,2022-06-15,False,True
19.404,-155.2812,2022-06-15,False,True
62.2618,-163.0828,2022-06-15,False,True
62.2592,-163.102,2022-06-15,False,True
62.3162,-162.8875,2022-06-15,False,True
62.355,-162.9374,2022-06-15,False,True
62.3525,-162.9567,2022-06-15,False,True
62.35,-162.9759,2022-06-15,False,True
62.4953,-163.2242,2022-06-15,False,True
33.3831,-90.1816,2022-06-16,True,True
31.8918,-111.622,2022-06-16,False,True
31.9027,-111.6124,2022-06-16,False,True
31.9137,-111.6013,2022-06-16,False,True
31.9122,-111.6139,2022-06-16,False,True
31.9233,-111.6026,2022-06-16,False,True
31.9281,-111.5964,2022-06-16,False,True
32.9473,-107.7857,2022-06-16,True,True
33.6114,-109.3877,2022-06-16,False,True
33.6242,-109.372,2022-06-16,False,True
33.6225,-109.3892,2022-06-16,False,True
33.6353,-109.3733,2022-06-16,False,True
33.6247,-109.3778,2022-06-16,False,True
33.6358,-109.3791,2022-06-16,False,True
33.647,-109.3802,2022-06-16,False,True
33.658,-109.3818,2022-06-16,False,True
33.6564,-109.3988,2022-06-16,False,True
36.562,-118.7441,2022-06-16,False,True
36.5598,-118.7572,2022-06-16,False,True
59.9949,-156.1102,2022-06-16,False,True
59.9909,-156.131,2022-06-16,False,True
59.9946,-156.1165,2022-06-16,False,True
60.016,-156.0621,2022-06-16,False,True
61.1641,-156.1603,2022-06-16,False,True
61.2168,-156.1573,2022-06-16,False,True
61.213,-156.1776,2022-06-16,False,True
62.3153,-162.9777,2022-06-16,False,True
19.4021,-155.301,2022-06-16,False,True
19.404,-155.2841,2022-06-16,False,True
36.5679,-118.7448,2022-06-16,False,True
31.9142,-111.5931,2022-06-16,False,True
31.9028,-111.5987,2022-06-16,False,True
31.9258,-111.5886,2022-06-16,False,True
19.4091,-155.2889,2022-06-16,False,True
19.4095,-155.2616,2022-06-16,False,True
19.4061,-155.2566,2022-06-16,False,True
19.4127,-155.2932,2022-06-16,False,True
61.6402,-156.0239,2022-06-16,False,True
61.6429,-156.0422,2022-06-16,False,True
61.6223,-155.8359,2022-06-16,False,True
61.625,-155.8541,2022-06-16,False,True
61.6515,-156.0367,2022-06-16,False,True
61.6602,-156.0312,2022-06-16,False,True
61.6776,-156.0201,2022-06-16,False,True
61.6802,-156.0384,2022-06-16,False,True
28.3667,-82.0832,2022-06-16,False,True
28.3771,-82.0918,2022-06-16,False,True
33.661,-109.3761,2022-06-16,False,True
31.932,-111.5985,2022-06-16,False,True
31.9337,-111.6161,2022-06-16,False,True
31.9265,-111.6115,2022-06-16,False,True
32.9472,-107.8424,2022-06-16,True,True
32.9506,-107.7901,2022-06-16,True,True
32.9522,-107.8033,2022-06-16,True,True
32.9538,-107.8156,2022-06-16,True,True
33.0081,-107.7501,2022-06-16,True,True
33.6127,-109.3732,2022-06-16,False,True
33.6144,-109.3887,2022-06-16,False,True
33.6234,-109.3721,2022-06-16,False,True
33.6185,-109.3814,2022-06-16,False,True
33.6275,-109.3647,2022-06-16,False,True
33.6291,-109.3802,2022-06-16,False,True
30.8681,-94.7427,2022-06-16,False,True
31.4499,-84.2063,2022-06-16,True,True
37.0572,-89.9572,2022-06-16,True,True
31.9348,-111.6117,2022-06-16,False,True
32.9356,-107.842,2022-06-16,True,True
32.9492,-107.7959,2022-06-16,True,True
32.9476,-107.8134,2022-06-16,True,True
32.9458,-107.8321,2022-06-16,True,True
33.6529,-109.3797,2022-06-16,False,True
36.5582,-118.7526,2022-06-16,False,True
19.4076,-155.2775,2022-06-16,False,True
19.4093,-155.2883,2022-06-16,False,True
19.399,-155.2852,2022-06-17,True,True
33.6187,-109.3953,2022-06-17,False,True
31.9382,-111.6098,2022-06-17,False,True
33.6054,-109.3913,2022-06-17,False,True
33.624,-109.3699,2022-06-17,False,True
33.6183,-109.3728,2022-06-17,False,True
33.6127,-109.3986,2022-06-17,False,True
33.6314,-109.3775,2022-06-17,False,True
33.6503,-109.3552,2022-06-17,False,True
33.6444,-109.3826,2022-06-17,False,True
33.6636,-109.3589,2022-06-17,False,True
33.6575,-109.3871,2022-06-17,False,True
33.6767,-109.3634,2022-06-17,False,True
33.6708,-109.391,2022-06-17,False,True
19.4032,-155.2849,2022-06-17,True,True
59.9844,-156.1443,2022-06-17,False,True
62.6534,-163.4261,2022-06-17,False,True
35.8486,-77.3907,2022-06-17,False,True
67.1031,-147.8344,2022-06-17,False,True
63.8385,-153.3431,2022-06-17,False,True
63.844,-153.3832,2022-06-17,False,True
67.1041,-147.845,2022-06-17,False,True
63.7614,-153.4927,2022-06-17,False,True
63.8433,-153.3042,2022-06-17,False,True
63.8409,-153.3347,2022-06-17,False,True
63.8384,-153.3653,2022-06-17,False,True
63.836,-153.3958,2022-06-17,False,True
63.8492,-153.37,2022-06-17,False,True
63.8468,-153.4002,2022-06-17,False,True
63.845,-153.312,2022-06-17,False,True
63.8426,-153.3427,2022-06-17,False,True
63.8403,-153.373,2022-06-17,False,True
63.8379,-153.4039,2022-06-17,False,True
63.8488,-153.4081,2022-06-17,False,True
33.437,-88.5739,2022-06-18,True,True
64.341,-144.9556,2022-06-18,False,True
63.8607,-153.2834,2022-06-18,False,True
63.8714,-153.2801,2022-06-18,False,True
42.6908,-111.5905,2022-06-18,False,True
64.3461,-144.9614,2022-06-18,False,True
19.4015,-155.2831,2022-06-18,True,True
19.4104,-155.2818,2022-06-18,True,True
64.3386,-144.9403,2022-06-18,False,True
19.4048,-155.2932,2022-06-18,True,True
19.4061,-155.2832,2022-06-18,True,True
31.9721,-111.6359,2022-06-19,True,True
31.99,-111.6317,2022-06-19,True,True
27.5744,-81.4206,2022-06-20,False,True
27.573,-81.4308,2022-06-20,False,True
31.9757,-111.6157,2022-06-20,True,True
39.6695,-74.6951,2022-06-20,False,True
39.7292,-74.7098,2022-06-20,False,True
35.8633,-76.1599,2022-06-20,False,True
33.2105,-82.2099,2022-06-20,False,True
36.3987,-90.1695,2022-06-20,True,True
36.8447,-89.8634,2022-06-20,True,True
36.6374,-89.2529,2022-06-20,True,True
36.0733,-89.9249,2022-06-20,True,True
31.9589,-111.619,2022-06-20,True,True
66.1785,-150.6201,2022-06-21,False,True
36.9007,-89.4324,2022-06-21,True,True
36.899,-89.4143,2022-06-21,True,True
36.0371,-89.8964,2022-06-21,True,True
36.0257,-89.8979,2022-06-21,True,True
35.7622,-89.9916,2022-06-21,True,True
34.8188,-89.6454,2022-06-21,True,True
31.9841,-94.2385,2022-06-21,False,True
31.9857,-94.2279,2022-06-21,False,True
36.8057,-89.2296,2022-06-21,True,True
36.8078,-89.2179,2022-06-21,True,True
59.8895,-155.879,2022-06-21,False,True
59.8622,-155.9385,2022-06-21,False,True
64.8632,-151.6299,2022-06-21,False,True
66.868,-149.4152,2022-06-21,False,True
66.8652,-149.4488,2022-06-21,False,True
66.1701,-150.581,2022-06-21,False,True
66.1802,-150.5862,2022-06-21,False,True
66.1774,-150.6162,2022-06-21,False,True
37.5226,-112.3607,2022-06-22,True,True
66.0517,-142.8505,2022-06-22,False,True
66.0489,-142.8724,2022-06-22,False,True
66.0577,-142.8792,2022-06-22,False,True
66.0548,-142.9012,2022-06-22,False,True
66.0636,-142.9081,2022-06-22,False,True
66.0608,-142.93,2022-06-22,False,True
66.0811,-142.9222,2022-06-22,False,True
66.0783,-142.944,2022-06-22,False,True
66.8661,-149.3557,2022-06-22,False,True
19.4093,-155.2835,2022-06-22,True,True
55.4145,-161.8866,2022-06-22,False,True
60.0666,-156.0428,2022-06-22,False,True
60.0645,-156.0489,2022-06-22,False,True
60.0758,-156.0518,2022-06-22,False,True
66.8699,-149.3495,2022-06-22,False,True
66.8672,-149.321,2022-06-22,False,True
66.8654,-149.4115,2022-06-22,False,True
64.8889,-151.591,2022-06-22,False,True
66.8604,-149.3342,2022-06-22,False,True
19.404,-155.2794,2022-06-22,True,True
37.0106,-97.2769,2022-06-22,False,True
33.9935,-94.6492,2022-06-22,True,True
66.0554,-142.9287,2022-06-22,False,True
66.0674,-142.8737,2022-06-22,False,True
66.0743,-142.9024,2022-06-22,False,True
66.0513,-142.8593,2022-06-22,False,True
64.8587,-151.5594,2022-06-22,False,True
64.3886,-149.4665,2022-06-22,False,True
64.5839,-151.7231,2022-06-22,False,True
64.5802,-151.7024,2022-06-22,False,True
64.5753,-151.7313,2022-06-22,False,True
64.5716,-151.7107,2022-06-22,False,True
63.6782,-153.3967,2022-06-22,False,True
63.883,-153.2298,2022-06-22,False,True
63.648,-153.3831,2022-06-22,False,True
63.6474,-153.3326,2022-06-22,False,True
63.6508,-153.3523,2022-06-22,False,True
63.6542,-153.3721,2022-06-22,False,True
63.656,-153.3251,2022-06-22,False,True
63.6594,-153.3449,2022-06-22,False,True
63.6628,-153.3646,2022-06-22,False,True
63.6662,-153.3844,2022-06-22,False,True
63.6696,-153.4041,2022-06-22,False,True
64.3875,-149.4742,2022-06-22,False,True
63.6461,-153.3541,2022-06-22,False,True
66.0405,-142.8719,2022-06-22,False,True
66.052,-142.8577,2022-06-22,False,True
66.0578,-142.8862,2022-06-22,False,True
66.0548,-142.9077,2022-06-22,False,True
66.0519,-142.9292,2022-06-22,False,True
66.0723,-142.8505,2022-06-22,False,True
66.0694,-142.872,2022-06-22,False,True
66.0664,-142.8935,2022-06-22,False,True
66.078,-142.8793,2022-06-22,False,True
66.075,-142.9008,2022-06-22,False,True
64.585,-151.674,2022-06-22,False,True
64.5904,-151.6782,2022-06-22,False,True
59.8979,-155.2792,2022-06-23,False,True
59.9412,-155.8,2022-06-23,False,True
59.9648,-155.8663,2022-06-23,False,True
59.9841,-156.3411,2022-06-23,False,True
60.062,-156.0285,2022-06-23,False,True
63.6077,-153.2513,2022-06-23,False,True
63.6049,-153.2709,2022-06-23,False,True
63.6022,-153.2904,2022-06-23,False,True
63.6109,-153.2966,2022-06-23,False,True
63.6182,-153.3082,2022-06-23,False,True
63.6155,-153.3277,2022-06-23,False,True
63.6242,-153.3339,2022-06-23,False,True
63.6333,-153.4048,2022-06-23,False,True
63.6306,-153.4243,2022-06-23,False,True
63.6479,-153.4367,2022-06-23,False,True
63.6893,-153.208,2022-06-23,False,True
63.6984,-153.2791,2022-06-23,False,True
63.7117,-153.3158,2022-06-23,False,True
63.709,-153.3354,2022-06-23,False,True
63.7681,-153.1832,2022-06-23,False,True
63.8674,-153.2177,2022-06-23,False,True
19.408,-155.2979,2022-06-23,True,True
19.4104,-155.2757,2022-06-23,True,True
19.4052,-155.2793,2022-06-23,True,True
59.8618,-155.9176,2022-06-23,False,True
38.9856,-88.2949,2022-06-23,False,True
31.3558,-82.3845,2022-06-23,False,True
28.9276,-81.3964,2022-06-23,True,True
59.9486,-156.3711,2022-06-23,False,True
59.874,-155.852,2022-06-23,False,True
59.8642,-155.8054,2022-06-23,False,True
59.8808,-155.773,2022-06-23,False,True
59.8771,-155.7927,2022-06-23,False,True
59.8695,-155.832,2022-06-23,False,True
59.8658,-155.8515,2022-06-23,False,True
59.8749,-155.8584,2022-06-23,False,True
59.9366,-156.3781,2022-06-23,False,True
65.041,-148.6783,2022-06-23,False,True
64.2718,-154.8761,2022-06-23,False,True
32.8301,-98.2695,2022-06-24,True,True
32.8215,-98.2541,2022-06-24,True,True
32.8317,-98.2557,2022-06-24,True,True
32.8418,-98.2572,2022-06-24,True,True
32.8403,-98.2711,2022-06-24,True,True
32.8505,-98.2726,2022-06-24,True,True
28.0171,-81.8651,2022-06-24,True,True
19.4082,-155.2997,2022-06-24,False,True
19.4119,-155.2789,2022-06-24,False,True
19.4094,-155.2848,2022-06-24,False,True
59.9317,-156.4175,2022-06-24,False,True
59.9338,-156.3954,2022-06-24,False,True
59.966,-155.8448,2022-06-24,False,True
59.9538,-155.864,2022-06-24,False,True
59.858,-155.7991,2022-06-24,False,True
59.8479,-155.7953,2022-06-24,False,True
59.8378,-155.7916,2022-06-24,False,True
59.854,-156.4786,2022-06-24,False,True
59.8374,-156.4441,2022-06-24,False,True
32.8421,-98.2566,2022-06-24,True,True
32.8301,-98.2603,2022-06-24,True,True
19.4141,-155.2773,2022-06-24,False,True
19.416,-155.2886,2022-06-24,False,True
19.4045,-155.2789,2022-06-24,False,True
19.4063,-155.2901,2022-06-24,False,True
37.6282,-87.7377,2022-06-24,False,True
37.6259,-87.7244,2022-06-24,False,True
32.8284,-98.2538,2022-06-24,True,True
32.83,-98.2415,2022-06-24,True,True
32.8315,-98.2292,2022-06-24,True,True
32.8174,-98.2644,2022-06-24,True,True
32.8189,-98.2522,2022-06-24,True,True
32.8219,-98.2276,2022-06-24,True,True
32.8204,-98.2399,2022-06-24,True,True
32.8415,-98.2625,2022-06-24,True,True
32.843,-98.2502,2022-06-24,True,True
32.8444,-98.2379,2022-06-24,True,True
32.8319,-98.2609,2022-06-24,True,True
32.8334,-98.2487,2022-06-24,True,True
32.8348,-98.2364,2022-06-24,True,True
66.8367,-149.2699,2022-06-24,False,True
64.3697,-149.4795,2022-06-24,False,True
64.2445,-154.8535,2022-06-24,False,True
63.7141,-153.3116,2022-06-24,False,True
63.7112,-153.2923,2022-06-24,False,True
63.6178,-153.3685,2022-06-24,False,True
63.6121,-153.3299,2022-06-24,False,True
60.0992,-156.0848,2022-06-24,False,True
66.8337,-149.2763,2022-06-24,False,True
64.5264,-151.8066,2022-06-24,False,True
59.9567,-156.1846,2022-06-24,False,True
59.2711,-158.1966,2022-06-24,False,True
59.9898,-156.3563,2022-06-24,False,True
64.5242,-151.8608,2022-06-24,False,True
64.8286,-151.4698,2022-06-24,False,True
33.3687,-89.8482,2022-06-25,True,True
33.367,-89.8592,2022-06-25,True,True
32.8647,-98.2648,2022-06-25,True,True
32.8574,-98.2969,2022-06-25,True,True
60.0859,-155.9989,2022-06-25,False,True
60.0812,-156.0216,2022-06-25,False,True
62.4037,-155.5533,2022-06-25,False,True
62.4923,-155.2467,2022-06-25,False,True
62.5345,-155.2658,2022-06-25,False,True
62.5307,-155.2862,2022-06-25,False,True
62.5472,-155.2532,2022-06-25,False,True
62.5434,-155.2735,2022-06-25,False,True
62.5599,-155.2406,2022-06-25,False,True
62.5561,-155.261,2022-06-25,False,True
62.5523,-155.2812,2022-06-25,False,True
62.5485,-155.3016,2022-06-25,False,True
63.8901,-153.2048,2022-06-25,False,True
63.7032,-153.1711,2022-06-25,False,True
64.2453,-154.903,2022-06-25,False,True
64.271,-154.9269,2022-06-25,False,True
64.2865,-154.8945,2022-06-25,False,True
29.774,-93.0471,2022-06-25,False,True
19.4038,-155.287,2022-06-25,False,True
65.1128,-153.7649,2022-06-25,False,True
65.1154,-153.7683,2022-06-25,False,True
64.5215,-151.8608,2022-06-25,False,True
64.5186,-151.8409,2022-06-25,False,True
63.8994,-153.1657,2022-06-25,False,True
61.1051,-156.1535,2022-06-25,False,True
60.1062,-156.1588,2022-06-25,False,True
60.0949,-156.1457,2022-06-25,False,True
59.9579,-156.1097,2022-06-25,False,True
32.8727,-98.2277,2022-06-25,True,True
32.8757,-98.2437,2022-06-25,True,True
32.8785,-98.2425,2022-06-25,True,True
36.52,-90.0504,2022-06-25,True,True
64.3501,-149.4976,2022-06-25,False,True
64.284,-154.8316,2022-06-25,False,True
64.2859,-154.883,2022-06-25,False,True
64.2878,-154.9346,2022-06-25,False,True
64.2911,-154.8248,2022-06-25,False,True
64.2928,-154.8762,2022-06-25,False,True
64.2946,-154.9277,2022-06-25,False,True
64.2834,-154.8993,2022-06-25,False,True
64.2834,-154.899,2022-06-25,False,True
64.3383,-149.5463,2022-06-25,False,True
64.295,-154.8464,2022-06-25,False,True
62.5221,-155.2165,2022-06-25,False,True
62.5281,-155.2425,2022-06-25,False,True
60.0088,-156.3266,2022-06-25,False,True
59.9923,-156.4006,2022-06-25,False,True
60.0078,-156.385,2022-06-25,False,True
60.0023,-156.4096,2022-06-25,False,True
62.5047,-155.4124,2022-06-25,False,True
62.5072,-155.2372,2022-06-25,False,True
62.503,-155.2584,2022-06-25,False,True
62.4649,-155.4513,2022-06-25,False,True
62.5204,-155.2244,2022-06-25,False,True
62.5162,-155.2455,2022-06-25,False,True
62.4824,-155.417,2022-06-25,False,True
62.4782,-155.4384,2022-06-25,False,True
62.5537,-155.2872,2022-06-25,False,True
62.5675,-155.3254,2022-06-25,False,True
63.6919,-153.151,2022-06-25,False,True
63.6885,-153.1708,2022-06-25,False,True
63.7005,-153.1586,2022-06-25,False,True
63.7069,-153.1712,2022-06-25,False,True
63.7155,-153.1787,2022-06-25,False,True
63.901,-153.2857,2022-06-25,False,True
63.8976,-153.3057,2022-06-25,False,True
64.9039,-149.7222,2022-06-25,False,True
64.284,-154.8627,2022-06-25,False,True
64.2927,-154.8711,2022-06-25,False,True
64.3013,-154.8796,2022-06-25,False,True
62.5116,-155.2344,2022-06-26,False,True
32.8183,-98.2829,2022-06-26,False,True
32.8168,-98.2936,2022-06-26,False,True
32.8154,-98.3043,2022-06-26,False,True
32.8272,-98.2846,2022-06-26,False,True
32.8258,-98.2953,2022-06-26,False,True
32.8243,-98.306,2022-06-26,False,True
32.8538,-98.2238,2022-06-26,False,True
32.8524,-98.2345,2022-06-26,False,True
32.8839,-98.2736,2022-06-26,False,True
40.4967,-114.2871,2022-06-26,False,True
40.4836,-114.3371,2022-06-26,False,True
40.4981,-114.3491,2022-06-26,False,True
40.5023,-114.2945,2022-06-26,False,True
40.4876,-114.3492,2022-06-26,False,True
40.5033,-114.303,2022-06-26,False,True
40.5019,-114.3386,2022-06-26,False,True
40.4946,-114.2984,2022-06-26,False,True
40.493,-114.3351,2022-06-26,False,True
35.6922,-76.4278,2022-06-26,True,True
62.5789,-155.3322,2022-06-26,False,True
61.5233,-154.6484,2022-06-26,False,True
62.5378,-155.2385,2022-06-26,False,True
62.5765,-155.3553,2022-06-26,False,True
63.9184,-153.2624,2022-06-26,False,True
64.316,-149.6174,2022-06-26,False,True
64.3217,-149.5841,2022-06-26,False,True
64.3196,-149.6236,2022-06-26,False,True
64.3602,-149.555,2022-06-26,False,True
64.3581,-149.5947,2022-06-26,False,True
32.8559,-98.2245,2022-06-26,False,True
