date,latitude,longitude,precipitation,wind_speed,wind_direction
20220610,60.6684,-156.9987,0.0,4.71,356.5
20220611,60.6684,-156.9987,0.09,3.14,218.2
20220612,60.6684,-156.9987,1.7,3.35,196.4
20220607,62.2701,-162.9083,0.0,5.08,41.8
20220608,62.2701,-162.9083,0.0,4.12,32.1
20220609,62.2701,-162.9083,0.03,3.41,34.4
20220701,64.4725,-152.1199,0.01,1.66,221.8
20220702,64.4725,-152.1199,0.26,1.33,249.9
20220703,64.4725,-152.1199,2.13,1.14,288.3
20220613,35.3169,-111.6245,0.0,9.26,226.1
20220614,35.3169,-111.6245,0.0,4.39,246.6
20220615,35.3169,-111.6245,0.0,2.48,259.6
20220517,29.1483,-82.0598,1.07,2.0,287.1
20220518,29.1483,-82.0598,2.24,2.01,285.6
20220519,29.1483,-82.0598,0.89,2.05,270.6
20220511,31.3433,-101.802,0.35,9.22,161.7
20220512,31.3433,-101.802,0.04,6.58,179.6
20220513,31.3433,-101.802,0.1,3.63,198.2
20220607,62.2214,-162.9266,0.03,4.44,47.8
20220608,62.2214,-162.9266,0.0,4.3,37.8
20220609,62.2214,-162.9266,0.06,3.32,42.8
20220707,64.3695,-145.4832,3.18,1.39,232.0
20220708,64.3695,-145.4832,0.54,1.15,149.4
20220709,64.3695,-145.4832,3.05,1.42,120.0
20220428,35.8765,-105.3976,0.0,3.57,260.2
20220429,35.8765,-105.3976,0.02,6.65,286.5
20220430,35.8765,-105.3976,0.11,3.3,276.5
20220701,63.8975,-152.7227,0.0,1.72,203.0
20220702,63.8975,-152.7227,0.21,1.55,251.5
20220703,63.8975,-152.7227,3.36,1.03,303.9
20220629,61.0706,-156.2417,0.48,1.39,297.3
20220630,61.0706,-156.2417,0.04,2.89,155.5
20220701,61.0706,-156.2417,1.11,2.83,143.4
20220710,37.5202,-119.5809,0.0,2.43,256.9
20220711,37.5202,-119.5809,0.0,2.36,159.4
20220712,37.5202,-119.5809,0.0,2.2,215.5
20220502,35.6206,-105.3755,0.01,6.57,281.9
20220503,35.6206,-105.3755,0.03,5.24,213.7
20220504,35.6206,-105.3755,0.05,6.12,291.9
20220122,19.4054,-155.2902,0.17,4.49,33.9
20220123,19.4054,-155.2902,0.38,5.21,44.0
20220124,19.4054,-155.2902,0.03,5.68,37.7
20220425,34.3823,-112.4434,0.0,3.61,62.6
20220426,34.3823,-112.4434,0.0,3.84,174.6
20220427,34.3823,-112.4434,0.0,4.36,208.4
20220608,63.5939,-153.5813,0.02,2.7,36.8
20220609,63.5939,-153.5813,0.0,2.76,26.3
20220610,63.5939,-153.5813,0.29,1.52,4.7
20220629,66.7862,-148.9021,0.0,2.9,289.0
20220630,66.7862,-148.9021,0.0,2.65,265.4
20220701,66.7862,-148.9021,0.13,1.62,98.7
20220610,61.4801,-158.0131,0.04,3.57,359.2
20220611,61.4801,-158.0131,0.01,2.83,299.5
20220612,61.4801,-158.0131,3.1,2.3,220.3
20220418,36.2354,-105.0286,0.02,3.89,152.4
20220419,36.2354,-105.0286,0.46,5.68,252.3
20220420,36.2354,-105.0286,0.0,5.6,274.0
20220710,64.0729,-153.8172,0.17,1.92,318.2
20220711,64.0729,-153.8172,0.01,2.06,319.0
20220712,64.0729,-153.8172,0.17,1.6,330.7
20220612,59.8836,-156.4237,0.65,4.24,201.8
20220613,59.8836,-156.4237,5.55,2.54,174.0
20220614,59.8836,-156.4237,1.05,1.86,107.7
20220425,34.3352,-112.4414,0.0,3.61,62.6
20220426,34.3352,-112.4414,0.0,3.84,174.6
20220427,34.3352,-112.4414,0.0,4.36,208.4
20220708,64.4064,-145.8558,0.54,1.15,149.4
20220709,64.4064,-145.8558,3.05,1.42,120.0
20220710,64.4064,-145.8558,1.88,1.34,51.8
20220630,64.2658,-149.5917,0.05,0.88,60.6
20220701,64.2658,-149.5917,0.12,1.6,253.5
20220702,64.2658,-149.5917,0.58,1.25,258.0
20220512,35.5661,-105.4692,0.11,6.44,283.0
20220513,35.5661,-105.4692,0.01,4.52,296.3
20220514,35.5661,-105.4692,0.03,4.33,305.3
20220723,37.5307,-119.863,0.0,1.88,269.1
20220724,37.5307,-119.863,0.0,2.04,263.8
20220725,37.5307,-119.863,0.02,1.98,247.6
20220704,64.1529,-149.6237,2.46,1.12,242.3
20220705,64.1529,-149.6237,3.31,1.59,308.5
20220706,64.1529,-149.6237,0.3,2.32,204.8
20220511,36.0453,-105.4715,0.18,4.77,205.7
20220512,36.0453,-105.4715,0.1,4.96,273.6
20220513,36.0453,-105.4715,0.12,3.5,287.8
20220706,64.8204,-151.3759,1.44,1.65,180.8
20220707,64.8204,-151.3759,0.81,1.45,257.3
20220708,64.8204,-151.3759,2.71,1.78,20.3
20220629,62.484,-155.5096,0.19,1.39,16.4
20220630,62.484,-155.5096,0.42,1.36,183.9
20220701,62.484,-155.5096,0.04,1.56,199.6
20220608,62.1969,-162.9951,0.0,4.3,37.8
20220609,62.1969,-162.9951,0.06,3.32,42.8
20220610,62.1969,-162.9951,0.0,5.79,2.3
20220317,36.0328,-92.1993,6.62,2.32,169.4
20220318,36.0328,-92.1993,3.33,3.69,245.2
20220319,36.0328,-92.1993,0.0,2.94,291.1
20220701,64.5041,-152.0415,0.01,1.66,221.8
20220702,64.5041,-152.0415,0.26,1.33,249.9
20220703,64.5041,-152.0415,2.13,1.14,288.3
20220610,59.9294,-156.0575,0.16,4.52,357.2
20220611,59.9294,-156.0575,0.11,4.25,203.7
20220612,59.9294,-156.0575,0.65,4.24,201.8
20220607,63.6193,-153.5117,0.0,2.28,22.2
20220608,63.6193,-153.5117,0.02,2.7,36.8
20220609,63.6193,-153.5117,0.0,2.76,26.3
20220512,36.1633,-105.3056,0.06,5.37,268.9
20220513,36.1633,-105.3056,0.0,3.68,279.7
20220514,36.1633,-105.3056,0.06,2.88,289.5
20220610,60.7848,-157.2082,0.01,3.64,359.1
20220611,60.7848,-157.2082,0.03,2.28,288.6
20220612,60.7848,-157.2082,1.18,2.69,210.7
20220610,60.7602,-157.3069,0.01,3.64,359.1
20220611,60.7602,-157.3069,0.03,2.28,288.6
20220612,60.7602,-157.3069,1.18,2.69,210.7
20220706,64.9125,-149.503,1.1,1.49,329.2
20220707,64.9125,-149.503,7.17,1.54,276.8
20220708,64.9125,-149.503,0.84,1.76,38.4
20220601,35.8551,-105.5664,0.12,3.85,148.9
20220602,35.8551,-105.5664,0.11,3.13,218.4
20220603,35.8551,-105.5664,0.25,3.53,213.5
20220710,37.5263,-119.5902,0.0,2.43,256.9
20220711,37.5263,-119.5902,0.0,2.36,159.4
20220712,37.5263,-119.5902,0.0,2.2,215.5
20220701,64.222,-149.5987,0.53,2.15,207.7
20220702,64.222,-149.5987,1.3,1.41,271.0
20220703,64.222,-149.5987,1.79,1.23,221.3
20220430,35.786,-106.4957,0.05,3.21,283.7
20220501,35.786,-106.4957,0.04,5.1,215.9
20220502,35.786,-106.4957,0.23,4.17,275.9
20220610,61.5742,-157.9176,0.04,3.57,359.2
20220611,61.5742,-157.9176,0.01,2.83,299.5
20220612,61.5742,-157.9176,3.1,2.3,220.3
20220607,61.5475,-155.9161,1.9,1.09,191.6
20220608,61.5475,-155.9161,0.32,2.16,14.9
20220609,61.5475,-155.9161,0.29,2.47,7.5
20220210,19.4062,-155.2931,0.99,3.26,89.2
20220211,19.4062,-155.2931,0.42,2.99,95.1
20220212,19.4062,-155.2931,0.23,3.79,66.7
20220609,62.6919,-156.7696,0.0,3.15,25.1
20220610,62.6919,-156.7696,0.14,2.25,0.3
20220611,62.6919,-156.7696,0.0,2.03,306.2
20220710,65.1716,-154.8072,0.0,2.97,314.5
20220711,65.1716,-154.8072,0.01,3.28,316.1
20220712,65.1716,-154.8072,1.21,2.28,305.4
20220512,36.0103,-105.3039,0.06,5.37,268.9
20220513,36.0103,-105.3039,0.0,3.68,279.7
20220514,36.0103,-105.3039,0.06,2.88,289.5
20220723,37.5175,-119.8371,0.0,1.88,269.1
20220724,37.5175,-119.8371,0.0,2.04,263.8
20220725,37.5175,-119.8371,0.02,1.98,247.6
20220612,34.3727,-117.6089,0.0,5.6,234.0
20220613,34.3727,-117.6089,0.03,5.1,261.1
20220614,34.3727,-117.6089,0.0,3.35,3.8
20220628,67.0915,-147.6125,0.11,3.85,281.9
20220629,67.0915,-147.6125,0.0,2.65,286.1
20220630,67.0915,-147.6125,0.0,2.17,248.8
20220607,63.6384,-153.5306,0.0,2.28,22.2
20220608,63.6384,-153.5306,0.02,2.7,36.8
20220609,63.6384,-153.5306,0.0,2.76,26.3
20220427,34.3966,-112.4489,0.0,4.36,208.4
20220428,34.3966,-112.4489,0.0,4.64,208.3
20220429,34.3966,-112.4489,0.0,3.43,309.2
20220526,33.3653,-108.0049,0.0,2.96,277.1
20220527,33.3653,-108.0049,0.0,4.4,256.3
20220528,33.3653,-108.0049,0.0,6.37,241.6
20220423,35.7882,-105.4409,0.0,6.75,285.6
20220424,35.7882,-105.4409,0.09,2.96,254.2
20220425,35.7882,-105.4409,0.77,3.22,204.9
20220630,66.819,-148.9048,0.0,2.65,265.4
20220701,66.819,-148.9048,0.13,1.62,98.7
20220702,66.819,-148.9048,0.47,1.89,61.8
20220303,32.0624,-81.7358,0.0,2.59,270.6
20220304,32.0624,-81.7358,0.0,2.88,78.3
20220305,32.0624,-81.7358,0.0,2.94,120.7
20220613,35.3717,-111.4328,0.0,9.5,226.8
20220614,35.3717,-111.4328,0.0,4.51,255.6
20220615,35.3717,-111.4328,0.0,1.59,4.4
20220425,34.3382,-112.4644,0.0,3.61,62.6
20220426,34.3382,-112.4644,0.0,3.84,174.6
20220427,34.3382,-112.4644,0.0,4.36,208.4
20220608,60.7868,-156.985,0.21,2.66,16.6
20220609,60.7868,-156.985,0.18,3.47,2.2
20220610,60.7868,-156.985,0.01,3.05,356.0
20220501,35.7269,-106.537,0.01,5.74,214.4
20220502,35.7269,-106.537,0.07,4.88,287.2
20220503,35.7269,-106.537,0.0,4.8,232.4
20220506,38.8498,-111.4867,0.0,4.82,271.0
20220507,38.8498,-111.4867,0.0,5.62,286.5
20220508,38.8498,-111.4867,1.01,6.46,263.8
20220501,35.7515,-106.5406,0.04,5.1,215.9
20220502,35.7515,-106.5406,0.23,4.17,275.9
20220503,35.7515,-106.5406,0.05,4.63,235.4
20220519,33.322,-107.8664,0.0,5.2,263.1
20220520,33.322,-107.8664,0.04,8.65,249.8
20220521,33.322,-107.8664,0.0,5.16,243.7
20220612,59.9589,-156.0353,0.65,4.24,201.8
20220613,59.9589,-156.0353,5.55,2.54,174.0
20220614,59.9589,-156.0353,1.05,1.86,107.7
20220507,35.6181,-105.4488,0.0,6.91,276.0
20220508,35.6181,-105.4488,0.0,9.23,255.4
20220509,35.6181,-105.4488,0.0,9.08,260.9
20220607,62.226,-162.891,0.03,4.44,47.8
20220608,62.226,-162.891,0.0,4.3,37.8
20220609,62.226,-162.891,0.06,3.32,42.8
20220615,35.908,-105.5709,0.24,2.93,268.7
20220616,35.908,-105.5709,2.89,3.11,164.3
20220617,35.908,-105.5709,2.68,3.6,169.8
20220610,62.2394,-155.2951,0.06,2.58,23.2
20220611,62.2394,-155.2951,3.41,2.31,196.6
20220612,62.2394,-155.2951,1.34,3.32,184.2
20220724,37.5404,-119.8021,0.0,2.04,263.8
20220725,37.5404,-119.8021,0.02,1.98,247.6
20220726,37.5404,-119.8021,0.1,1.88,269.0
20220701,66.1945,-150.7124,0.32,1.79,125.0
20220702,66.1945,-150.7124,1.02,1.35,48.8
20220703,66.1945,-150.7124,0.74,1.37,41.1
20220701,63.9065,-152.7096,0.0,1.72,203.0
20220702,63.9065,-152.7096,0.21,1.55,251.5
20220703,63.9065,-152.7096,3.36,1.03,303.9
20220628,39.6975,-122.303,0.0,3.93,236.2
20220629,39.6975,-122.303,0.0,2.64,129.7
20220630,39.6975,-122.303,0.0,2.51,139.4
20220612,59.8601,-156.3911,0.65,4.24,201.8
20220613,59.8601,-156.3911,5.55,2.54,174.0
20220614,59.8601,-156.3911,1.05,1.86,107.7
20220421,36.2883,-105.0073,0.0,3.88,240.0
20220422,36.2883,-105.0073,0.05,8.78,227.7
20220423,36.2883,-105.0073,0.0,8.39,276.8
20220612,34.3518,-117.6191,0.0,5.6,234.0
20220613,34.3518,-117.6191,0.03,5.1,261.1
20220614,34.3518,-117.6191,0.0,3.35,3.8
20220609,62.1499,-162.893,0.06,3.32,42.8
20220610,62.1499,-162.893,0.0,5.79,2.3
20220611,62.1499,-162.893,0.0,4.17,325.4
20220707,64.2613,-149.3865,1.15,1.46,256.1
20220708,64.2613,-149.3865,0.34,0.87,315.0
20220709,64.2613,-149.3865,0.43,1.14,252.4
20220610,60.6996,-156.9772,0.0,4.71,356.5
20220611,60.6996,-156.9772,0.09,3.14,218.2
20220612,60.6996,-156.9772,1.7,3.35,196.4
20220123,31.6285,-94.7253,0.0,1.85,234.0
20220124,31.6285,-94.7253,15.71,1.48,201.7
20220125,31.6285,-94.7253,0.29,2.17,39.5
20220430,35.7832,-106.4814,0.05,3.21,283.7
20220501,35.7832,-106.4814,0.04,5.1,215.9
20220502,35.7832,-106.4814,0.23,4.17,275.9
20220501,35.9081,-105.4031,0.2,4.93,210.5
20220502,35.9081,-105.4031,0.17,4.55,276.1
20220503,35.9081,-105.4031,0.35,4.34,222.8
20220422,36.3189,-105.0018,0.05,8.78,227.7
20220423,36.3189,-105.0018,0.0,8.39,276.8
20220424,36.3189,-105.0018,1.15,3.17,202.1
20220711,64.6858,-153.711,0.05,1.89,308.2
20220712,64.6858,-153.711,0.35,1.5,308.9
20220713,64.6858,-153.711,0.15,1.79,288.5
20220120,19.4013,-155.2751,0.24,4.06,111.7
20220121,19.4013,-155.2751,0.01,4.55,44.3
20220122,19.4013,-155.2751,0.17,4.49,33.9
20220608,62.2032,-163.0407,0.0,4.3,37.8
20220609,62.2032,-163.0407,0.06,3.32,42.8
20220610,62.2032,-163.0407,0.0,5.79,2.3
20220620,37.505,-112.3601,0.0,2.77,300.7
20220621,37.505,-112.3601,0.0,4.03,120.0
20220622,37.505,-112.3601,0.4,1.83,5.2
20220428,35.8884,-105.3775,0.0,3.57,260.2
20220429,35.8884,-105.3775,0.02,6.65,286.5
20220430,35.8884,-105.3775,0.11,3.3,276.5
20220519,33.3145,-107.8504,0.0,5.2,263.1
20220520,33.3145,-107.8504,0.04,8.65,249.8
20220521,33.3145,-107.8504,0.0,5.16,243.7
20220613,35.3824,-111.4306,0.0,9.5,226.8
20220614,35.3824,-111.4306,0.0,4.51,255.6
20220615,35.3824,-111.4306,0.0,1.59,4.4
20220317,34.9726,-94.0455,1.86,2.54,161.6
20220318,34.9726,-94.0455,0.41,3.61,267.7
20220319,34.9726,-94.0455,0.82,2.42,268.7
20220610,62.2066,-162.75,0.0,5.71,0.8
20220611,62.2066,-162.75,0.0,3.99,328.7
20220612,62.2066,-162.75,0.31,3.18,262.0
20220712,63.087,-156.9721,0.85,1.65,358.2
20220713,63.087,-156.9721,0.12,1.44,323.5
20220714,63.087,-156.9721,3.49,1.02,272.3
20220724,37.5628,-119.9099,0.0,2.04,263.8
20220725,37.5628,-119.9099,0.02,1.98,247.6
20220726,37.5628,-119.9099,0.1,1.88,269.0
20220701,63.7701,-153.4793,0.01,1.77,163.2
20220702,63.7701,-153.4793,0.22,1.02,253.7
20220703,63.7701,-153.4793,4.17,0.8,322.9
20220630,64.7025,-145.9454,0.01,0.9,36.9
20220701,64.7025,-145.9454,0.66,0.86,233.1
20220702,64.7025,-145.9454,3.11,0.71,209.3
20220331,27.3155,-97.987,0.0,3.66,78.3
20220401,27.3155,-97.987,0.0,4.87,108.7
20220402,27.3155,-97.987,0.0,3.59,72.2
20220710,64.1654,-156.9513,0.11,1.55,339.5
20220711,64.1654,-156.9513,0.0,1.8,335.4
20220712,64.1654,-156.9513,1.15,1.67,350.7
20220508,35.614,-105.4796,0.0,9.23,255.4
20220509,35.614,-105.4796,0.0,9.08,260.9
20220510,35.614,-105.4796,0.0,5.79,227.3
20220328,38.6196,-97.8587,0.0,4.94,116.4
20220329,38.6196,-97.8587,2.34,7.64,199.2
20220330,38.6196,-97.8587,0.32,9.85,334.7
20220701,63.7913,-153.5224,0.01,1.77,163.2
20220702,63.7913,-153.5224,0.22,1.02,253.7
20220703,63.7913,-153.5224,4.17,0.8,322.9
20220513,35.56,-105.4513,0.01,4.52,296.3
20220514,35.56,-105.4513,0.03,4.33,305.3
20220515,35.56,-105.4513,0.04,3.75,312.7
20220519,33.2256,-107.761,0.0,6.32,262.7
20220520,33.2256,-107.761,0.06,7.87,250.3
20220521,33.2256,-107.761,0.0,4.89,243.6
20220513,35.9148,-105.4921,0.12,3.5,287.8
20220514,35.9148,-105.4921,0.09,3.09,296.2
20220515,35.9148,-105.4921,0.14,2.64,309.4
20220516,33.2145,-107.9545,0.0,3.3,256.3
20220517,33.2145,-107.9545,0.0,3.72,264.7
20220518,33.2145,-107.9545,0.0,3.56,270.4
20220614,35.3737,-111.6038,0.0,4.39,246.6
20220615,35.3737,-111.6038,0.0,2.48,259.6
20220616,35.3737,-111.6038,0.0,4.29,211.3
20220719,30.8966,-95.5445,0.0,5.15,195.2
20220720,30.8966,-95.5445,0.0,4.28,196.3
20220721,30.8966,-95.5445,0.05,3.65,179.2
20220702,63.6278,-153.8267,0.34,1.06,283.1
20220703,63.6278,-153.8267,1.86,0.93,321.3
20220704,63.6278,-153.8267,7.79,0.72,317.0
20220331,27.273,-97.9728,0.0,3.66,78.3
20220401,27.273,-97.9728,0.0,4.87,108.7
20220402,27.273,-97.9728,0.0,3.59,72.2
20220610,62.6899,-156.5915,0.14,2.25,0.3
20220611,62.6899,-156.5915,0.0,2.03,306.2
20220612,62.6899,-156.5915,1.33,1.76,196.6
20220724,37.5886,-119.8788,0.0,2.04,263.8
20220725,37.5886,-119.8788,0.02,1.98,247.6
20220726,37.5886,-119.8788,0.1,1.88,269.0
20220608,62.7209,-156.6158,0.07,2.85,37.7
20220609,62.7209,-156.6158,0.0,3.15,25.1
20220610,62.7209,-156.6158,0.14,2.25,0.3
20220420,31.5272,-88.9218,0.0,2.11,128.4
20220421,31.5272,-88.9218,0.03,1.68,132.2
20220422,31.5272,-88.9218,0.0,1.69,131.1
20220502,34.0395,-101.6982,0.09,7.2,254.3
20220503,34.0395,-101.6982,0.0,5.11,105.9
20220504,34.0395,-101.6982,0.25,6.1,194.5
20220317,36.0346,-92.1813,3.78,2.29,169.7
20220318,36.0346,-92.1813,5.47,3.65,239.3
20220319,36.0346,-92.1813,0.02,3.12,294.5
20220423,35.826,-105.289,0.0,7.64,282.3
20220424,35.826,-105.289,0.25,3.26,179.7
20220425,35.826,-105.289,1.43,3.43,183.3
20220429,35.7398,-106.5562,0.05,6.71,301.5
20220430,35.7398,-106.5562,0.04,3.3,297.2
20220501,35.7398,-106.5562,0.01,5.74,214.4
20220723,37.5174,-119.8629,0.0,1.88,269.1
20220724,37.5174,-119.8629,0.0,2.04,263.8
20220725,37.5174,-119.8629,0.02,1.98,247.6
20220614,35.8068,-91.1798,0.0,2.81,200.2
20220615,35.8068,-91.1798,0.1,2.75,201.0
20220616,35.8068,-91.1798,0.46,1.88,222.8
20220422,36.3203,-104.9572,0.05,8.78,227.7
20220423,36.3203,-104.9572,0.0,8.39,276.8
20220424,36.3203,-104.9572,1.15,3.17,202.1
20220608,62.1824,-162.8989,0.0,4.3,37.8
20220609,62.1824,-162.8989,0.06,3.32,42.8
20220610,62.1824,-162.8989,0.0,5.79,2.3
20220701,63.5617,-153.1946,0.0,1.78,187.2
20220702,63.5617,-153.1946,0.45,1.4,267.5
20220703,63.5617,-153.1946,2.55,1.2,305.9
20220507,35.6326,-105.478,0.0,6.91,276.0
20220508,35.6326,-105.478,0.0,9.23,255.4
20220509,35.6326,-105.478,0.0,9.08,260.9
20220701,64.2206,-149.6558,0.53,2.15,207.7
20220702,64.2206,-149.6558,1.3,1.41,271.0
20220703,64.2206,-149.6558,1.79,1.23,221.3
20220127,19.4014,-155.2818,0.04,2.92,104.3
20220128,19.4014,-155.2818,0.03,2.93,108.1
20220129,19.4014,-155.2818,0.04,4.22,66.0
20220609,61.5339,-157.9802,0.0,4.58,18.8
20220610,61.5339,-157.9802,0.04,3.57,359.2
20220611,61.5339,-157.9802,0.01,2.83,299.5
20220526,33.3855,-107.8438,0.0,2.96,277.1
20220527,33.3855,-107.8438,0.0,4.4,256.3
20220528,33.3855,-107.8438,0.0,6.37,241.6
20220505,35.7773,-106.4378,0.01,3.79,301.0
20220506,35.7773,-106.4378,0.11,3.8,285.1
20220507,35.7773,-106.4378,0.0,4.8,264.4
20220511,35.734,-105.5455,0.1,5.92,213.1
20220512,35.734,-105.5455,0.11,6.44,283.0
20220513,35.734,-105.5455,0.01,4.52,296.3
20220414,37.881,-96.4386,0.0,5.17,239.4
20220415,37.881,-96.4386,0.01,5.9,70.9
20220416,37.881,-96.4386,0.0,7.44,42.7
20220609,63.2775,-154.772,0.0,2.4,24.3
20220610,63.2775,-154.772,0.21,1.69,357.1
20220611,63.2775,-154.772,0.02,1.52,288.5
20220710,64.0656,-153.8277,0.17,1.92,318.2
20220711,64.0656,-153.8277,0.01,2.06,319.0
20220712,64.0656,-153.8277,0.17,1.6,330.7
20220610,62.6153,-156.691,0.14,2.25,0.3
20220611,62.6153,-156.691,0.0,2.03,306.2
20220612,62.6153,-156.691,1.33,1.76,196.6
20220422,35.7555,-105.4895,0.02,7.92,226.8
20220423,35.7555,-105.4895,0.0,6.75,285.6
20220424,35.7555,-105.4895,0.09,2.96,254.2
20220629,64.2579,-149.5742,0.01,1.4,8.5
20220630,64.2579,-149.5742,0.05,0.88,60.6
20220701,64.2579,-149.5742,0.12,1.6,253.5
20220618,34.7873,-91.5235,0.05,3.47,38.6
20220619,34.7873,-91.5235,0.0,3.75,48.8
20220620,34.7873,-91.5235,0.0,2.03,118.8
20220430,31.963,-102.6006,0.0,5.87,69.7
20220501,31.963,-102.6006,1.91,8.31,147.0
20220502,31.963,-102.6006,0.18,6.53,231.0
20220708,64.394,-145.5789,0.54,1.15,149.4
20220709,64.394,-145.5789,3.05,1.42,120.0
20220710,64.394,-145.5789,1.88,1.34,51.8
20220429,35.776,-106.4792,0.15,6.05,289.4
20220430,35.776,-106.4792,0.05,3.21,283.7
20220501,35.776,-106.4792,0.04,5.1,215.9
20220520,34.9199,-118.8473,0.0,3.45,321.7
20220521,34.9199,-118.8473,0.0,2.79,336.3
20220522,34.9199,-118.8473,0.0,3.93,314.9
20220425,34.3541,-112.4442,0.0,3.61,62.6
20220426,34.3541,-112.4442,0.0,3.84,174.6
20220427,34.3541,-112.4442,0.0,4.36,208.4
20220609,60.8647,-157.2076,0.06,4.39,7.8
20220610,60.8647,-157.2076,0.01,3.64,359.1
20220611,60.8647,-157.2076,0.03,2.28,288.6
20220501,35.91,-105.4331,0.2,4.93,210.5
20220502,35.91,-105.4331,0.17,4.55,276.1
20220503,35.91,-105.4331,0.35,4.34,222.8
20220511,36.1057,-105.4124,0.18,4.77,205.7
20220512,36.1057,-105.4124,0.1,4.96,273.6
20220513,36.1057,-105.4124,0.12,3.5,287.8
20220526,35.6175,-105.5308,0.06,2.63,266.3
20220527,35.6175,-105.5308,0.0,3.99,243.9
20220528,35.6175,-105.5308,0.0,7.01,247.5
20220712,64.7011,-153.7225,0.35,1.5,308.9
20220713,64.7011,-153.7225,0.15,1.79,288.5
20220714,64.7011,-153.7225,0.04,0.8,316.8
20220512,36.0938,-105.2625,0.06,5.37,268.9
20220513,36.0938,-105.2625,0.0,3.68,279.7
20220514,36.0938,-105.2625,0.06,2.88,289.5
20220209,19.4055,-155.2948,0.02,4.16,76.7
20220210,19.4055,-155.2948,0.99,3.26,89.2
20220211,19.4055,-155.2948,0.42,2.99,95.1
20220501,35.8206,-106.461,0.04,5.1,215.9
20220502,35.8206,-106.461,0.23,4.17,275.9
20220503,35.8206,-106.461,0.05,4.63,235.4
20220607,62.2522,-162.9241,0.0,5.08,41.8
20220608,62.2522,-162.9241,0.0,4.12,32.1
20220609,62.2522,-162.9241,0.03,3.41,34.4
20220612,59.9465,-156.257,0.65,4.24,201.8
20220613,59.9465,-156.257,5.55,2.54,174.0
20220614,59.9465,-156.257,1.05,1.86,107.7
20220705,65.9338,-142.2511,0.11,0.72,342.7
20220706,65.9338,-142.2511,1.06,1.44,133.1
20220707,65.9338,-142.2511,2.29,1.23,148.4
20220526,33.3885,-107.8204,0.0,2.96,277.1
20220527,33.3885,-107.8204,0.0,4.4,256.3
20220528,33.3885,-107.8204,0.0,6.37,241.6
20220710,64.0988,-153.7979,0.17,1.92,318.2
20220711,64.0988,-153.7979,0.01,2.06,319.0
20220712,64.0988,-153.7979,0.17,1.6,330.7
20220702,65.9799,-142.973,1.14,1.22,142.8
20220703,65.9799,-142.973,0.55,0.86,158.2
20220704,65.9799,-142.973,1.93,0.96,250.2
20220701,64.2311,-149.5822,0.53,2.15,207.7
20220702,64.2311,-149.5822,1.3,1.41,271.0
20220703,64.2311,-149.5822,1.79,1.23,221.3
20220514,33.808,-107.4486,0.0,2.75,6.3
20220515,33.808,-107.4486,0.0,3.69,136.0
20220516,33.808,-107.4486,0.0,4.63,219.6
20220325,35.4066,-98.5454,0.0,3.64,29.1
20220326,35.4066,-98.5454,0.0,2.98,99.6
20220327,35.4066,-98.5454,0.0,5.5,76.1
20220718,46.4406,-116.913,0.0,3.94,265.5
20220719,46.4406,-116.913,0.0,2.32,100.1
20220720,46.4406,-116.913,0.0,2.81,257.3
20220610,62.1469,-163.0816,0.0,5.79,2.3
20220611,62.1469,-163.0816,0.0,4.17,325.4
20220612,62.1469,-163.0816,0.63,3.27,267.2
20220720,45.3658,-114.1598,0.0,2.15,295.1
20220721,45.3658,-114.1598,0.0,1.76,299.6
20220722,45.3658,-114.1598,0.0,2.53,307.0
20220713,37.5238,-119.5447,0.0,2.44,198.9
20220714,37.5238,-119.5447,0.06,2.35,207.4
20220715,37.5238,-119.5447,0.38,2.58,215.6
20220502,35.6793,-105.4864,0.01,6.57,281.9
20220503,35.6793,-105.4864,0.03,5.24,213.7
20220504,35.6793,-105.4864,0.05,6.12,291.9
20220615,35.8997,-105.5158,0.24,2.93,268.7
20220616,35.8997,-105.5158,2.89,3.11,164.3
20220617,35.8997,-105.5158,2.68,3.6,169.8
20220613,35.3881,-111.4264,0.0,9.5,226.8
20220614,35.3881,-111.4264,0.0,4.51,255.6
20220615,35.3881,-111.4264,0.0,1.59,4.4
20220508,35.9411,-105.4505,0.0,7.11,251.0
20220509,35.9411,-105.4505,0.0,7.06,256.3
20220510,35.9411,-105.4505,0.0,4.37,220.0
20220327,43.7381,-103.9188,0.0,4.11,114.1
20220328,43.7381,-103.9188,0.0,2.33,257.4
20220329,43.7381,-103.9188,2.45,8.43,341.6
20220501,35.7392,-106.539,0.01,5.74,214.4
20220502,35.7392,-106.539,0.07,4.88,287.2
20220503,35.7392,-106.539,0.0,4.8,232.4
20220228,29.5637,-90.4615,0.05,5.45,5.4
20220301,29.5637,-90.4615,0.0,2.55,355.6
20220302,29.5637,-90.4615,0.01,2.41,276.9
20220608,61.5448,-155.9085,0.32,2.16,14.9
20220609,61.5448,-155.9085,0.29,2.47,7.5
20220610,61.5448,-155.9085,0.05,2.2,359.5
20220617,40.1129,-114.4338,0.04,10.19,197.9
20220618,40.1129,-114.4338,0.0,6.93,210.6
20220619,40.1129,-114.4338,0.5,4.03,316.5
20220606,62.3123,-155.3791,0.45,1.83,32.7
20220607,62.3123,-155.3791,0.58,1.14,34.8
20220608,62.3123,-155.3791,0.06,2.34,37.3
20220608,62.2313,-155.3657,0.03,2.39,32.7
20220609,62.2313,-155.3657,0.11,2.93,16.6
20220610,62.2313,-155.3657,0.05,1.98,13.7
