date,latitude,longitude,precipitation,wind_speed,wind_direction,Identifier
20220628,66.8519,-150.4618,1.45,3.13,261.9,66.8519_-150.4618_20220628
20220629,66.8519,-150.4618,0.0,2.34,267.9,66.8519_-150.4618_20220629
20220608,62.3124,-155.539,0.06,2.34,37.3,62.3124_-155.539_20220608
20220609,62.3124,-155.539,0.02,2.64,22.9,62.3124_-155.539_20220609
20220610,62.3124,-155.539,0.16,1.7,13.0,62.3124_-155.539_20220610
20220318,32.2797,-98.6751,0.0,7.42,328.4,32.2797_-98.6751_20220318
20220319,32.2797,-98.6751,0.0,3.63,191.1,32.2797_-98.6751_20220319
20220320,32.2797,-98.6751,0.0,7.83,169.9,32.2797_-98.6751_20220320
20220601,35.8075,-105.5465,0.12,3.85,148.9,35.8075_-105.5465_20220601
20220602,35.8075,-105.5465,0.11,3.13,218.4,35.8075_-105.5465_20220602
20220603,35.8075,-105.5465,0.25,3.53,213.5,35.8075_-105.5465_20220603
20220512,35.8684,-105.4741,0.1,4.96,273.6,35.8684_-105.4741_20220512
20220513,35.8684,-105.4741,0.12,3.5,287.8,35.8684_-105.4741_20220513
20220514,35.8684,-105.4741,0.09,3.09,296.2,35.8684_-105.4741_20220514
20220511,36.1105,-105.2642,0.19,5.27,219.2,36.1105_-105.2642_20220511
20220512,36.1105,-105.2642,0.06,5.37,268.9,36.1105_-105.2642_20220512
20220513,36.1105,-105.2642,0.0,3.68,279.7,36.1105_-105.2642_20220513
20220723,37.5236,-119.9111,0.0,1.88,269.1,37.5236_-119.9111_20220723
20220724,37.5236,-119.9111,0.0,2.04,263.8,37.5236_-119.9111_20220724
20220725,37.5236,-119.9111,0.02,1.98,247.6,37.5236_-119.9111_20220725
20220628,67.0852,-147.5745,0.11,3.85,281.9,67.0852_-147.5745_20220628
20220629,67.0852,-147.5745,0.0,2.65,286.1,67.0852_-147.5745_20220629
20220630,67.0852,-147.5745,0.0,2.17,248.8,67.0852_-147.5745_20220630
20220620,37.4784,-112.3643,0.0,2.77,300.7,37.4784_-112.3643_20220620
20220621,37.4784,-112.3643,0.0,4.03,120.0,37.4784_-112.3643_20220621
20220622,37.4784,-112.3643,0.4,1.83,5.2,37.4784_-112.3643_20220622
20220615,33.6402,-109.3912,0.0,2.98,250.3,33.6402_-109.3912_20220615
20220616,33.6402,-109.3912,0.01,3.22,175.7,33.6402_-109.3912_20220616
20220617,33.6402,-109.3912,2.87,2.59,185.5,33.6402_-109.3912_20220617
20220716,34.8979,-98.159,0.0,4.36,184.5,34.8979_-98.159_20220716
20220717,34.8979,-98.159,0.0,3.2,205.8,34.8979_-98.159_20220717
20220718,34.8979,-98.159,0.0,3.71,51.8,34.8979_-98.159_20220718
20220620,34.4572,-94.9334,0.0,1.57,125.3,34.4572_-94.9334_20220620
20220621,34.4572,-94.9334,0.0,1.47,143.1,34.4572_-94.9334_20220621
20220622,34.4572,-94.9334,0.01,1.06,100.9,34.4572_-94.9334_20220622
20220612,35.3096,-111.5984,0.0,7.47,231.0,35.3096_-111.5984_20220612
20220613,35.3096,-111.5984,0.0,9.26,226.1,35.3096_-111.5984_20220613
20220614,35.3096,-111.5984,0.0,4.39,246.6,35.3096_-111.5984_20220614
20220516,33.2831,-107.9926,0.0,4.21,239.5,33.2831_-107.9926_20220516
20220517,33.2831,-107.9926,0.0,4.63,263.6,33.2831_-107.9926_20220517
20220518,33.2831,-107.9926,0.0,3.84,277.5,33.2831_-107.9926_20220518
20220723,37.546,-119.8658,0.0,1.88,269.1,37.546_-119.8658_20220723
20220724,37.546,-119.8658,0.0,2.04,263.8,37.546_-119.8658_20220724
20220725,37.546,-119.8658,0.02,1.98,247.6,37.546_-119.8658_20220725
20220521,33.1582,-107.8436,0.0,4.33,256.2,33.1582_-107.8436_20220521
20220522,33.1582,-107.8436,0.0,3.57,158.3,33.1582_-107.8436_20220522
20220523,33.1582,-107.8436,0.0,3.6,261.0,33.1582_-107.8436_20220523
20220216,19.4111,-155.292,1.02,4.81,56.6,19.4111_-155.292_20220216
20220217,19.4111,-155.292,14.87,5.31,92.7,19.4111_-155.292_20220217
20220218,19.4111,-155.292,18.34,3.96,110.4,19.4111_-155.292_20220218
20220610,60.7036,-157.0303,0.0,4.71,356.5,60.7036_-157.0303_20220610
20220611,60.7036,-157.0303,0.09,3.14,218.2,60.7036_-157.0303_20220611
20220612,60.7036,-157.0303,1.7,3.35,196.4,60.7036_-157.0303_20220612
20220327,29.5159,-100.1891,0.0,4.97,146.3,29.5159_-100.1891_20220327
20220328,29.5159,-100.1891,0.0,5.72,147.2,29.5159_-100.1891_20220328
20220329,29.5159,-100.1891,0.29,6.09,155.0,29.5159_-100.1891_20220329
20220502,35.6569,-105.4649,0.01,6.57,281.9,35.6569_-105.4649_20220502
20220503,35.6569,-105.4649,0.03,5.24,213.7,35.6569_-105.4649_20220503
20220504,35.6569,-105.4649,0.05,6.12,291.9,35.6569_-105.4649_20220504
20220516,33.2644,-107.9118,0.0,4.21,239.5,33.2644_-107.9118_20220516
20220517,33.2644,-107.9118,0.0,4.63,263.6,33.2644_-107.9118_20220517
20220518,33.2644,-107.9118,0.0,3.84,277.5,33.2644_-107.9118_20220518
20220608,62.7034,-156.7223,0.07,2.85,37.7,62.7034_-156.7223_20220608
20220609,62.7034,-156.7223,0.0,3.15,25.1,62.7034_-156.7223_20220609
20220610,62.7034,-156.7223,0.14,2.25,0.3,62.7034_-156.7223_20220610
20220608,61.528,-155.9438,0.16,2.09,19.0,61.528_-155.9438_20220608
20220609,61.528,-155.9438,0.22,2.72,3.3,61.528_-155.9438_20220609
20220610,61.528,-155.9438,0.03,2.17,358.1,61.528_-155.9438_20220610
20220608,62.2061,-155.4535,0.03,2.39,32.7,62.2061_-155.4535_20220608
20220609,62.2061,-155.4535,0.11,2.93,16.6,62.2061_-155.4535_20220609
20220610,62.2061,-155.4535,0.05,1.98,13.7,62.2061_-155.4535_20220610
20220514,33.8071,-107.4797,0.0,2.75,6.3,33.8071_-107.4797_20220514
20220515,33.8071,-107.4797,0.0,3.69,136.0,33.8071_-107.4797_20220515
20220516,33.8071,-107.4797,0.0,4.63,219.6,33.8071_-107.4797_20220516
20220608,61.5422,-155.8507,0.32,2.16,14.9,61.5422_-155.8507_20220608
20220609,61.5422,-155.8507,0.29,2.47,7.5,61.5422_-155.8507_20220609
20220610,61.5422,-155.8507,0.05,2.2,359.5,61.5422_-155.8507_20220610
20220610,60.7687,-157.3205,0.01,3.64,359.1,60.7687_-157.3205_20220610
20220611,60.7687,-157.3205,0.03,2.28,288.6,60.7687_-157.3205_20220611
20220612,60.7687,-157.3205,1.18,2.69,210.7,60.7687_-157.3205_20220612
20220526,33.0839,-107.9597,0.0,2.52,269.9,33.0839_-107.9597_20220526
20220527,33.0839,-107.9597,0.0,3.46,263.4,33.0839_-107.9597_20220527
20220528,33.0839,-107.9597,0.0,5.1,250.4,33.0839_-107.9597_20220528
20220516,33.2452,-108.0576,0.0,3.3,256.3,33.2452_-108.0576_20220516
20220517,33.2452,-108.0576,0.0,3.72,264.7,33.2452_-108.0576_20220517
20220518,33.2452,-108.0576,0.0,3.56,270.4,33.2452_-108.0576_20220518
20220519,33.1662,-107.8649,0.0,4.55,269.6,33.1662_-107.8649_20220519
20220520,33.1662,-107.8649,0.26,6.59,257.1,33.1662_-107.8649_20220520
20220521,33.1662,-107.8649,0.0,4.33,256.2,33.1662_-107.8649_20220521
20220610,61.2003,-159.2814,0.04,3.73,352.3,61.2003_-159.2814_20220610
20220611,61.2003,-159.2814,0.01,2.93,292.9,61.2003_-159.2814_20220611
20220612,61.2003,-159.2814,6.55,2.82,229.1,61.2003_-159.2814_20220612
20220331,27.3432,-97.9926,0.0,3.66,78.3,27.3432_-97.9926_20220331
20220401,27.3432,-97.9926,0.0,4.87,108.7,27.3432_-97.9926_20220401
20220402,27.3432,-97.9926,0.0,3.59,72.2,27.3432_-97.9926_20220402
20220629,64.8264,-151.7992,0.0,1.49,328.8,64.8264_-151.7992_20220629
20220630,64.8264,-151.7992,0.06,0.93,124.8,64.8264_-151.7992_20220630
20220701,64.8264,-151.7992,0.02,1.45,218.6,64.8264_-151.7992_20220701
20220709,38.8966,-112.2473,0.0,5.34,215.3,38.8966_-112.2473_20220709
20220710,38.8966,-112.2473,0.0,3.88,159.4,38.8966_-112.2473_20220710
20220711,38.8966,-112.2473,0.0,2.8,315.8,38.8966_-112.2473_20220711
20220519,33.3147,-108.0607,0.0,5.2,263.1,33.3147_-108.0607_20220519
20220520,33.3147,-108.0607,0.04,8.65,249.8,33.3147_-108.0607_20220520
20220521,33.3147,-108.0607,0.0,5.16,243.7,33.3147_-108.0607_20220521
20220516,33.2499,-108.0705,0.0,3.3,256.3,33.2499_-108.0705_20220516
20220517,33.2499,-108.0705,0.0,3.72,264.7,33.2499_-108.0705_20220517
20220518,33.2499,-108.0705,0.0,3.56,270.4,33.2499_-108.0705_20220518
20220422,35.748,-105.505,0.0,10.04,231.8,35.748_-105.505_20220422
20220423,35.748,-105.505,0.0,9.13,292.2,35.748_-105.505_20220423
20220424,35.748,-105.505,0.03,3.58,268.6,35.748_-105.505_20220424
20220607,60.9649,-156.1477,3.28,1.48,197.5,60.9649_-156.1477_20220607
20220608,60.9649,-156.1477,0.36,2.49,8.4,60.9649_-156.1477_20220608
20220609,60.9649,-156.1477,0.33,2.81,356.2,60.9649_-156.1477_20220609
20220708,64.2488,-149.3201,0.7,1.94,175.0,64.2488_-149.3201_20220708
20220709,64.2488,-149.3201,3.48,2.23,254.0,64.2488_-149.3201_20220709
20220710,64.2488,-149.3201,31.53,2.78,303.4,64.2488_-149.3201_20220710
20220331,26.9614,-98.0708,0.0,4.14,74.3,26.9614_-98.0708_20220331
20220401,26.9614,-98.0708,0.0,4.54,105.2,26.9614_-98.0708_20220401
20220402,26.9614,-98.0708,0.0,3.87,74.1,26.9614_-98.0708_20220402
20220519,33.3159,-107.8398,0.0,5.2,263.1,33.3159_-107.8398_20220519
20220520,33.3159,-107.8398,0.04,8.65,249.8,33.3159_-107.8398_20220520
20220521,33.3159,-107.8398,0.0,5.16,243.7,33.3159_-107.8398_20220521
20220708,64.6549,-145.918,0.54,1.15,149.4,64.6549_-145.918_20220708
20220709,64.6549,-145.918,3.05,1.42,120.0,64.6549_-145.918_20220709
20220710,64.6549,-145.918,1.88,1.34,51.8,64.6549_-145.918_20220710
20220625,66.8282,-149.2366,0.31,2.63,266.7,66.8282_-149.2366_20220625
20220626,66.8282,-149.2366,0.63,2.57,237.8,66.8282_-149.2366_20220626
20220627,66.8282,-149.2366,0.13,3.42,262.8,66.8282_-149.2366_20220627
20220702,65.036,-148.5715,0.81,0.86,231.7,65.036_-148.5715_20220702
20220703,65.036,-148.5715,1.14,0.72,114.5,65.036_-148.5715_20220703
20220704,65.036,-148.5715,1.09,0.83,251.7,65.036_-148.5715_20220704
20220630,62.3807,-155.0564,0.58,1.3,196.0,62.3807_-155.0564_20220630
20220701,62.3807,-155.0564,0.08,1.38,212.8,62.3807_-155.0564_20220701
20220702,62.3807,-155.0564,0.9,0.85,328.5,62.3807_-155.0564_20220702
20220702,63.6002,-153.1304,0.45,1.4,267.5,63.6002_-153.1304_20220702
20220703,63.6002,-153.1304,2.55,1.2,305.9,63.6002_-153.1304_20220703
20220704,63.6002,-153.1304,5.58,1.09,296.7,63.6002_-153.1304_20220704
20220612,59.9896,-156.0105,0.65,4.24,201.8,59.9896_-156.0105_20220612
20220613,59.9896,-156.0105,5.55,2.54,174.0,59.9896_-156.0105_20220613
20220614,59.9896,-156.0105,1.05,1.86,107.7,59.9896_-156.0105_20220614
20220521,33.7743,-107.5112,0.0,4.67,241.3,33.7743_-107.5112_20220521
20220522,33.7743,-107.5112,0.0,5.66,177.1,33.7743_-107.5112_20220522
20220523,33.7743,-107.5112,0.0,4.25,262.3,33.7743_-107.5112_20220523
20220501,35.7324,-105.3321,0.05,6.23,215.0,35.7324_-105.3321_20220501
20220502,35.7324,-105.3321,0.01,6.57,281.9,35.7324_-105.3321_20220502
20220503,35.7324,-105.3321,0.03,5.24,213.7,35.7324_-105.3321_20220503
20220516,33.2403,-107.9957,0.0,3.3,256.3,33.2403_-107.9957_20220516
20220517,33.2403,-107.9957,0.0,3.72,264.7,33.2403_-107.9957_20220517
20220518,33.2403,-107.9957,0.0,3.56,270.4,33.2403_-107.9957_20220518
20220511,36.1563,-105.3136,0.18,4.77,205.7,36.1563_-105.3136_20220511
20220512,36.1563,-105.3136,0.1,4.96,273.6,36.1563_-105.3136_20220512
20220513,36.1563,-105.3136,0.12,3.5,287.8,36.1563_-105.3136_20220513
20220610,61.5301,-157.9359,0.04,3.57,359.2,61.5301_-157.9359_20220610
20220611,61.5301,-157.9359,0.01,2.83,299.5,61.5301_-157.9359_20220611
20220612,61.5301,-157.9359,3.1,2.3,220.3,61.5301_-157.9359_20220612
20220708,64.6512,-145.9507,0.26,0.9,186.5,64.6512_-145.9507_20220708
20220709,64.6512,-145.9507,2.49,1.05,124.6,64.6512_-145.9507_20220709
20220710,64.6512,-145.9507,2.17,1.07,31.8,64.6512_-145.9507_20220710
20220608,62.301,-155.6046,0.06,2.34,37.3,62.301_-155.6046_20220608
20220609,62.301,-155.6046,0.02,2.64,22.9,62.301_-155.6046_20220609
20220610,62.301,-155.6046,0.16,1.7,13.0,62.301_-155.6046_20220610
20220706,64.3758,-145.5415,0.21,0.92,189.9,64.3758_-145.5415_20220706
20220707,64.3758,-145.5415,3.18,1.39,232.0,64.3758_-145.5415_20220707
20220708,64.3758,-145.5415,0.54,1.15,149.4,64.3758_-145.5415_20220708
20220716,34.9022,-98.1383,0.0,4.36,184.5,34.9022_-98.1383_20220716
20220717,34.9022,-98.1383,0.0,3.2,205.8,34.9022_-98.1383_20220717
20220718,34.9022,-98.1383,0.0,3.71,51.8,34.9022_-98.1383_20220718
20220630,63.8647,-154.3651,0.21,1.41,110.3,63.8647_-154.3651_20220630
20220701,63.8647,-154.3651,0.02,1.53,175.6,63.8647_-154.3651_20220701
20220702,63.8647,-154.3651,0.45,1.22,277.3,63.8647_-154.3651_20220702
20220612,35.3011,-111.6562,0.0,7.47,231.0,35.3011_-111.6562_20220612
20220613,35.3011,-111.6562,0.0,9.26,226.1,35.3011_-111.6562_20220613
20220614,35.3011,-111.6562,0.0,4.39,246.6,35.3011_-111.6562_20220614
20220613,35.368,-111.42,0.0,9.5,226.8,35.368_-111.42_20220613
20220614,35.368,-111.42,0.0,4.51,255.6,35.368_-111.42_20220614
20220615,35.368,-111.42,0.0,1.59,4.4,35.368_-111.42_20220615
20220628,46.1332,-118.6136,0.0,6.4,242.8,46.1332_-118.6136_20220628
20220629,46.1332,-118.6136,0.0,3.28,244.9,46.1332_-118.6136_20220629
20220630,46.1332,-118.6136,0.0,2.02,249.2,46.1332_-118.6136_20220630
20220712,63.5622,-153.0792,2.38,1.26,322.4,63.5622_-153.0792_20220712
20220713,63.5622,-153.0792,0.33,1.6,309.7,63.5622_-153.0792_20220713
20220714,63.5622,-153.0792,0.6,0.95,279.4,63.5622_-153.0792_20220714
20220613,35.3044,-111.5827,0.0,9.26,226.1,35.3044_-111.5827_20220613
20220614,35.3044,-111.5827,0.0,4.39,246.6,35.3044_-111.5827_20220614
20220615,35.3044,-111.5827,0.0,2.48,259.6,35.3044_-111.5827_20220615
20220521,33.3436,-107.8362,0.0,5.16,243.7,33.3436_-107.8362_20220521
20220522,33.3436,-107.8362,0.0,4.4,189.5,33.3436_-107.8362_20220522
20220523,33.3436,-107.8362,0.0,4.64,250.5,33.3436_-107.8362_20220523
20220214,27.9275,-80.801,0.0,6.71,352.5,27.9275_-80.801_20220214
20220215,27.9275,-80.801,0.01,6.09,71.7,27.9275_-80.801_20220215
20220216,27.9275,-80.801,0.23,6.73,96.2,27.9275_-80.801_20220216
20220701,66.2084,-150.7172,0.32,1.79,125.0,66.2084_-150.7172_20220701
20220702,66.2084,-150.7172,1.02,1.35,48.8,66.2084_-150.7172_20220702
20220703,66.2084,-150.7172,0.74,1.37,41.1,66.2084_-150.7172_20220703
20220701,65.0488,-148.2991,0.11,1.43,193.8,65.0488_-148.2991_20220701
20220702,65.0488,-148.2991,1.51,0.76,184.6,65.0488_-148.2991_20220702
20220703,65.0488,-148.2991,1.26,0.75,132.2,65.0488_-148.2991_20220703
20220519,33.1704,-107.7635,0.0,6.32,262.7,33.1704_-107.7635_20220519
20220520,33.1704,-107.7635,0.06,7.87,250.3,33.1704_-107.7635_20220520
20220521,33.1704,-107.7635,0.0,4.89,243.6,33.1704_-107.7635_20220521
20220519,33.1859,-107.9175,0.0,4.55,269.6,33.1859_-107.9175_20220519
20220520,33.1859,-107.9175,0.26,6.59,257.1,33.1859_-107.9175_20220520
20220521,33.1859,-107.9175,0.0,4.33,256.2,33.1859_-107.9175_20220521
20220610,62.1803,-162.7931,0.0,5.71,0.8,62.1803_-162.7931_20220610
20220611,62.1803,-162.7931,0.0,3.99,328.7,62.1803_-162.7931_20220611
20220612,62.1803,-162.7931,0.31,3.18,262.0,62.1803_-162.7931_20220612
20220612,32.1904,-102.0042,0.0,7.21,180.7,32.1904_-102.0042_20220612
20220613,32.1904,-102.0042,0.0,9.26,170.7,32.1904_-102.0042_20220613
20220614,32.1904,-102.0042,0.04,8.11,173.7,32.1904_-102.0042_20220614
20220710,40.4151,-112.2545,0.0,2.32,328.4,40.4151_-112.2545_20220710
20220711,40.4151,-112.2545,0.0,3.28,346.7,40.4151_-112.2545_20220711
20220712,40.4151,-112.2545,0.15,2.7,209.0,40.4151_-112.2545_20220712
20220130,31.3809,-90.8962,0.0,2.42,227.7,31.3809_-90.8962_20220130
20220131,31.3809,-90.8962,0.28,1.58,177.2,31.3809_-90.8962_20220131
20220201,31.3809,-90.8962,12.35,3.15,122.1,31.3809_-90.8962_20220201
20220426,41.5681,-93.2698,0.0,3.36,306.4,41.5681_-93.2698_20220426
20220427,41.5681,-93.2698,0.11,4.76,126.1,41.5681_-93.2698_20220427
20220428,41.5681,-93.2698,1.45,6.03,125.5,41.5681_-93.2698_20220428
20220328,31.3158,-97.7741,0.0,7.37,184.0,31.3158_-97.7741_20220328
20220329,31.3158,-97.7741,3.05,9.54,178.7,31.3158_-97.7741_20220329
20220330,31.3158,-97.7741,9.58,7.5,283.2,31.3158_-97.7741_20220330
20220516,33.2694,-108.0353,0.0,4.21,239.5,33.2694_-108.0353_20220516
20220517,33.2694,-108.0353,0.0,4.63,263.6,33.2694_-108.0353_20220517
20220518,33.2694,-108.0353,0.0,3.84,277.5,33.2694_-108.0353_20220518
20220525,33.104,-107.9694,0.19,2.96,307.2,33.104_-107.9694_20220525
20220526,33.104,-107.9694,0.0,2.52,269.9,33.104_-107.9694_20220526
20220527,33.104,-107.9694,0.0,3.46,263.4,33.104_-107.9694_20220527
20220629,64.1403,-156.1139,0.0,1.05,20.4,64.1403_-156.1139_20220629
20220630,64.1403,-156.1139,0.35,1.37,120.7,64.1403_-156.1139_20220630
20220701,64.1403,-156.1139,0.01,1.66,193.9,64.1403_-156.1139_20220701
20220514,33.811,-107.4847,0.0,2.75,6.3,33.811_-107.4847_20220514
20220515,33.811,-107.4847,0.0,3.69,136.0,33.811_-107.4847_20220515
20220516,33.811,-107.4847,0.0,4.63,219.6,33.811_-107.4847_20220516
20220615,35.8678,-105.5094,0.24,2.93,268.7,35.8678_-105.5094_20220615
20220616,35.8678,-105.5094,2.89,3.11,164.3,35.8678_-105.5094_20220616
20220617,35.8678,-105.5094,2.68,3.6,169.8,35.8678_-105.5094_20220617
20220610,63.2298,-154.7864,0.17,1.56,6.8,63.2298_-154.7864_20220610
20220611,63.2298,-154.7864,0.5,1.35,279.1,63.2298_-154.7864_20220611
20220612,63.2298,-154.7864,1.02,1.14,200.2,63.2298_-154.7864_20220612
20220511,36.1413,-105.3216,0.18,4.77,205.7,36.1413_-105.3216_20220511
20220512,36.1413,-105.3216,0.1,4.96,273.6,36.1413_-105.3216_20220512
20220513,36.1413,-105.3216,0.12,3.5,287.8,36.1413_-105.3216_20220513
20220701,65.492,-149.7342,0.14,1.96,214.5,65.492_-149.7342_20220701
20220702,65.492,-149.7342,1.24,1.32,350.5,65.492_-149.7342_20220702
20220703,65.492,-149.7342,1.11,1.62,41.0,65.492_-149.7342_20220703
20220610,60.7286,-157.2714,0.0,5.14,357.8,60.7286_-157.2714_20220610
20220611,60.7286,-157.2714,0.04,2.67,247.2,60.7286_-157.2714_20220611
20220612,60.7286,-157.2714,1.94,3.47,207.3,60.7286_-157.2714_20220612
20220621,37.4936,-112.3562,0.0,4.03,120.0,37.4936_-112.3562_20220621
20220622,37.4936,-112.3562,0.4,1.83,5.2,37.4936_-112.3562_20220622
20220623,37.4936,-112.3562,0.6,3.4,222.5,37.4936_-112.3562_20220623
20220701,63.7873,-153.5246,0.01,1.77,163.2,63.7873_-153.5246_20220701
20220702,63.7873,-153.5246,0.22,1.02,253.7,63.7873_-153.5246_20220702
20220703,63.7873,-153.5246,4.17,0.8,322.9,63.7873_-153.5246_20220703
20220611,59.9095,-156.007,0.11,4.25,203.7,59.9095_-156.007_20220611
20220612,59.9095,-156.007,0.65,4.24,201.8,59.9095_-156.007_20220612
20220613,59.9095,-156.007,5.55,2.54,174.0,59.9095_-156.007_20220613
20220508,35.9351,-105.4822,0.0,7.11,251.0,35.9351_-105.4822_20220508
20220509,35.9351,-105.4822,0.0,7.06,256.3,35.9351_-105.4822_20220509
20220510,35.9351,-105.4822,0.0,4.37,220.0,35.9351_-105.4822_20220510
20220702,65.7367,-143.07,1.8,1.54,154.7,65.7367_-143.07_20220702
20220703,65.7367,-143.07,0.77,1.33,165.2,65.7367_-143.07_20220703
20220704,65.7367,-143.07,1.92,1.41,267.6,65.7367_-143.07_20220704
20220615,35.9474,-105.4944,0.24,2.93,268.7,35.9474_-105.4944_20220615
20220616,35.9474,-105.4944,2.89,3.11,164.3,35.9474_-105.4944_20220616
20220617,35.9474,-105.4944,2.68,3.6,169.8,35.9474_-105.4944_20220617
20220723,37.4999,-119.8827,0.0,1.88,269.1,37.4999_-119.8827_20220723
20220724,37.4999,-119.8827,0.0,2.04,263.8,37.4999_-119.8827_20220724
20220725,37.4999,-119.8827,0.02,1.98,247.6,37.4999_-119.8827_20220725
20220327,31.2556,-97.625,0.0,6.3,198.6,31.2556_-97.625_20220327
20220328,31.2556,-97.625,0.0,7.37,184.0,31.2556_-97.625_20220328
20220329,31.2556,-97.625,3.05,9.54,178.7,31.2556_-97.625_20220329
20220524,33.1175,-107.9445,0.0,4.63,309.6,33.1175_-107.9445_20220524
20220525,33.1175,-107.9445,0.19,2.96,307.2,33.1175_-107.9445_20220525
20220526,33.1175,-107.9445,0.0,2.52,269.9,33.1175_-107.9445_20220526
20220521,33.1724,-107.8638,0.0,4.33,256.2,33.1724_-107.8638_20220521
20220522,33.1724,-107.8638,0.0,3.57,158.3,33.1724_-107.8638_20220522
20220523,33.1724,-107.8638,0.0,3.6,261.0,33.1724_-107.8638_20220523
20220630,66.2069,-150.6704,0.0,1.66,286.1,66.2069_-150.6704_20220630
20220701,66.2069,-150.6704,0.32,1.79,125.0,66.2069_-150.6704_20220701
20220702,66.2069,-150.6704,1.02,1.35,48.8,66.2069_-150.6704_20220702
20220610,61.5066,-157.9538,0.04,3.57,359.2,61.5066_-157.9538_20220610
20220611,61.5066,-157.9538,0.01,2.83,299.5,61.5066_-157.9538_20220611
20220612,61.5066,-157.9538,3.1,2.3,220.3,61.5066_-157.9538_20220612
20220709,37.5164,-119.5863,0.0,2.19,231.5,37.5164_-119.5863_20220709
20220710,37.5164,-119.5863,0.0,2.43,256.9,37.5164_-119.5863_20220710
20220711,37.5164,-119.5863,0.0,2.36,159.4,37.5164_-119.5863_20220711
20220608,62.2061,-155.4197,0.03,2.39,32.7,62.2061_-155.4197_20220608
20220609,62.2061,-155.4197,0.11,2.93,16.6,62.2061_-155.4197_20220609
20220610,62.2061,-155.4197,0.05,1.98,13.7,62.2061_-155.4197_20220610
20220508,35.7981,-106.443,0.0,6.79,247.1,35.7981_-106.443_20220508
20220509,35.7981,-106.443,0.0,6.57,252.3,35.7981_-106.443_20220509
20220510,35.7981,-106.443,0.0,4.15,218.1,35.7981_-106.443_20220510
20220614,35.3788,-111.616,0.0,4.39,246.6,35.3788_-111.616_20220614
20220615,35.3788,-111.616,0.0,2.48,259.6,35.3788_-111.616_20220615
20220616,35.3788,-111.616,0.0,4.29,211.3,35.3788_-111.616_20220616
20220502,35.7798,-106.4555,0.23,4.17,275.9,35.7798_-106.4555_20220502
20220503,35.7798,-106.4555,0.05,4.63,235.4,35.7798_-106.4555_20220503
20220504,35.7798,-106.4555,0.02,4.29,286.6,35.7798_-106.4555_20220504
20220608,62.1773,-162.9363,0.0,4.3,37.8,62.1773_-162.9363_20220608
20220609,62.1773,-162.9363,0.06,3.32,42.8,62.1773_-162.9363_20220609
20220610,62.1773,-162.9363,0.0,5.79,2.3,62.1773_-162.9363_20220610
20220521,33.3366,-107.8253,0.0,5.16,243.7,33.3366_-107.8253_20220521
20220522,33.3366,-107.8253,0.0,4.4,189.5,33.3366_-107.8253_20220522
20220523,33.3366,-107.8253,0.0,4.64,250.5,33.3366_-107.8253_20220523
20220328,39.2657,-96.9287,0.0,6.71,113.3,39.2657_-96.9287_20220328
20220329,39.2657,-96.9287,1.18,8.18,166.4,39.2657_-96.9287_20220329
20220330,39.2657,-96.9287,0.26,9.85,326.0,39.2657_-96.9287_20220330
20220613,35.3178,-111.6491,0.0,9.26,226.1,35.3178_-111.6491_20220613
20220614,35.3178,-111.6491,0.0,4.39,246.6,35.3178_-111.6491_20220614
20220615,35.3178,-111.6491,0.0,2.48,259.6,35.3178_-111.6491_20220615
20220117,29.6887,-93.9273,0.0,3.22,333.3,29.6887_-93.9273_20220117
20220118,29.6887,-93.9273,0.04,5.47,164.1,29.6887_-93.9273_20220118
20220119,29.6887,-93.9273,2.76,5.71,184.2,29.6887_-93.9273_20220119
20220614,35.3811,-111.5986,0.0,4.39,246.6,35.3811_-111.5986_20220614
20220615,35.3811,-111.5986,0.0,2.48,259.6,35.3811_-111.5986_20220615
20220616,35.3811,-111.5986,0.0,4.29,211.3,35.3811_-111.5986_20220616
20220501,35.9338,-105.3828,0.2,4.93,210.5,35.9338_-105.3828_20220501
20220502,35.9338,-105.3828,0.17,4.55,276.1,35.9338_-105.3828_20220502
20220503,35.9338,-105.3828,0.35,4.34,222.8,35.9338_-105.3828_20220503
20220513,35.8777,-105.4895,0.12,3.5,287.8,35.8777_-105.4895_20220513
20220514,35.8777,-105.4895,0.09,3.09,296.2,35.8777_-105.4895_20220514
20220515,35.8777,-105.4895,0.14,2.64,309.4,35.8777_-105.4895_20220515
20220628,67.0829,-147.6193,0.11,3.85,281.9,67.0829_-147.6193_20220628
20220629,67.0829,-147.6193,0.0,2.65,286.1,67.0829_-147.6193_20220629
20220630,67.0829,-147.6193,0.0,2.17,248.8,67.0829_-147.6193_20220630
20220609,60.7637,-157.0329,0.18,3.47,2.2,60.7637_-157.0329_20220609
20220610,60.7637,-157.0329,0.01,3.05,356.0,60.7637_-157.0329_20220610
20220611,60.7637,-157.0329,0.08,1.62,256.9,60.7637_-157.0329_20220611
20220516,33.2389,-108.0889,0.0,3.3,256.3,33.2389_-108.0889_20220516
20220517,33.2389,-108.0889,0.0,3.72,264.7,33.2389_-108.0889_20220517
20220518,33.2389,-108.0889,0.0,3.56,270.4,33.2389_-108.0889_20220518
20220607,63.6245,-153.5569,0.0,2.28,22.2,63.6245_-153.5569_20220607
20220608,63.6245,-153.5569,0.02,2.7,36.8,63.6245_-153.5569_20220608
20220609,63.6245,-153.5569,0.0,2.76,26.3,63.6245_-153.5569_20220609
