latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
64.3777,-145.5232,365.1,2.3,1.5,2022-07-05,753,Terra,MODIS,100,6.03,293.8,346.3,N,0
64.3759,-145.5723,342.3,2.3,1.5,2022-07-05,753,Terra,MODIS,100,6.03,288.9,162.1,N,0
64.3909,-145.5278,331.6,2.3,1.5,2022-07-05,753,Terra,MODIS,100,6.03,292.3,107.5,N,0
64.406,-145.4828,352.7,2.3,1.5,2022-07-05,753,Terra,MODIS,100,6.03,292.3,239.0,N,0
64.4042,-145.5333,321.5,2.3,1.5,2022-07-05,753,Terra,MODIS,100,6.03,289.1,69.0,N,0
64.6697,-145.9462,352.4,2.3,1.5,2022-07-05,753,Terra,MODIS,100,6.03,292.4,223.4,N,0
64.6679,-145.9928,328.9,2.3,1.5,2022-07-05,753,Terra,MODIS,100,6.03,288.8,90.1,N,0
64.6849,-145.8997,386.8,2.3,1.5,2022-07-05,753,Terra,MODIS,100,6.03,292.8,606.9,N,0
64.6827,-145.952,365.3,2.3,1.5,2022-07-05,753,Terra,MODIS,100,6.03,293.7,334.6,N,0
64.6978,-145.9069,359.7,2.3,1.5,2022-07-05,753,Terra,MODIS,100,6.03,289.0,285.2,N,0
64.6958,-145.9565,330.2,2.3,1.5,2022-07-05,753,Terra,MODIS,100,6.03,287.4,96.9,N,0
64.6942,-145.9118,393.8,2.3,1.5,2022-07-05,753,Terra,MODIS,100,6.03,295.0,725.0,N,0
64.6924,-145.9615,333.0,2.3,1.5,2022-07-05,753,Terra,MODIS,100,6.03,288.8,108.3,N,0
38.338,-120.6278,326.3,1.1,1.0,2022-07-05,1017,Aqua,MODIS,100,6.03,289.5,28.4,N,0
38.3472,-120.6253,335.2,1.1,1.0,2022-07-05,1017,Aqua,MODIS,100,6.03,291.2,41.8,N,0
38.3452,-120.6137,322.0,1.1,1.0,2022-07-05,1017,Aqua,MODIS,100,6.03,288.1,23.8,N,0
64.4031,-145.4669,341.4,1.6,1.2,2022-07-05,1149,Aqua,MODIS,100,6.03,293.6,90.5,N,0
64.4054,-145.4976,337.1,1.6,1.2,2022-07-05,1149,Aqua,MODIS,100,6.03,290.5,77.4,N,0
64.4139,-145.4612,364.1,1.6,1.2,2022-07-05,1149,Aqua,MODIS,100,6.03,290.6,190.6,N,0
64.3826,-145.5142,335.8,1.6,1.2,2022-07-05,1149,Aqua,MODIS,100,6.03,293.8,74.0,N,0
64.0989,-144.4075,330.3,1.4,1.2,2022-07-05,1149,Aqua,MODIS,100,6.03,283.6,52.7,N,0
64.0672,-144.4196,337.4,1.4,1.2,2022-07-05,1149,Aqua,MODIS,100,6.03,279.9,69.2,N,0
64.065,-144.3935,333.4,1.4,1.2,2022-07-05,1149,Aqua,MODIS,100,6.03,284.8,58.8,N,0
64.3935,-145.5088,357.5,1.6,1.2,2022-07-05,1149,Aqua,MODIS,100,6.03,293.8,155.2,N,0
64.402,-145.4726,339.7,1.6,1.2,2022-07-05,1149,Aqua,MODIS,100,6.03,294.6,85.3,N,0
64.4044,-145.5032,343.0,1.6,1.2,2022-07-05,1149,Aqua,MODIS,100,6.03,288.9,96.4,N,0
64.4129,-145.4668,357.5,1.6,1.2,2022-07-05,1149,Aqua,MODIS,100,6.03,291.6,157.0,N,0
19.4086,-155.2739,330.4,1.2,1.1,2022-07-05,1201,Aqua,MODIS,100,6.03,280.5,40.7,N,1
19.41,-155.2848,359.7,1.2,1.1,2022-07-05,1201,Aqua,MODIS,100,6.03,279.4,110.8,N,1
66.879,-149.0976,374.2,1.1,1.0,2022-07-05,2117,Terra,MODIS,100,6.03,304.5,133.6,D,0
66.8819,-149.1208,361.7,1.1,1.0,2022-07-05,2117,Terra,MODIS,100,6.03,301.2,88.6,D,0
66.8365,-152.9312,373.1,1.2,1.1,2022-07-05,2117,Terra,MODIS,100,6.03,300.3,166.3,D,0
38.3361,-120.6705,363.8,1.0,1.0,2022-07-05,2121,Aqua,MODIS,100,6.03,313.7,80.3,D,0
38.3301,-120.6453,385.8,1.0,1.0,2022-07-05,2121,Aqua,MODIS,100,6.03,314.0,171.0,D,0
65.9338,-142.2511,391.3,1.1,1.1,2022-07-05,2129,Aqua,MODIS,100,6.03,301.1,241.1,D,0
67.1854,-147.6736,363.9,1.3,1.1,2022-07-05,2130,Aqua,MODIS,100,6.03,296.0,143.0,D,0
65.9389,-142.272,402.0,4.1,1.9,2022-07-05,2255,Terra,MODIS,100,6.03,300.7,1986.8,D,0
65.9152,-142.2002,406.2,4.1,1.9,2022-07-05,2255,Terra,MODIS,100,6.03,297.4,2221.2,D,0
65.9417,-142.2605,400.9,4.1,1.9,2022-07-05,2255,Terra,MODIS,100,6.03,300.8,1939.1,D,0
65.9109,-142.2533,371.0,2.7,1.6,2022-07-05,2307,Aqua,MODIS,100,6.03,295.0,494.5,D,0
67.165,-147.7431,366.8,1.9,1.3,2022-07-05,2308,Aqua,MODIS,100,6.03,299.7,249.5,D,0
67.6674,-145.6065,361.5,2.2,1.4,2022-07-05,2308,Aqua,MODIS,100,6.03,298.4,277.5,D,0
65.9169,-142.2235,389.1,2.3,1.5,2022-07-06,520,Terra,MODIS,100,6.03,282.8,639.9,D,0
65.9143,-142.2227,386.2,2.3,1.5,2022-07-06,520,Terra,MODIS,100,6.03,283.5,592.8,D,0
61.3597,-155.4754,331.2,1.6,1.3,2022-07-06,657,Terra,MODIS,100,6.03,284.0,67.4,N,0
66.2318,-141.0542,334.8,1.3,1.1,2022-07-06,658,Terra,MODIS,100,6.03,274.9,53.4,N,0
66.2239,-141.0421,336.0,1.3,1.1,2022-07-06,658,Terra,MODIS,100,6.03,276.5,55.5,N,0
66.2311,-141.0762,323.9,1.3,1.1,2022-07-06,658,Terra,MODIS,100,6.03,271.0,33.0,N,0
65.4402,-149.6486,333.0,1.0,1.0,2022-07-06,658,Terra,MODIS,100,6.03,287.5,33.1,N,0
64.4106,-145.4678,356.3,1.0,1.0,2022-07-06,658,Terra,MODIS,100,6.03,282.7,79.5,N,0
64.4079,-145.4882,346.7,1.0,1.0,2022-07-06,658,Terra,MODIS,100,6.03,284.2,56.6,N,0
64.6577,-145.9426,339.4,1.0,1.0,2022-07-06,658,Terra,MODIS,100,6.03,292.5,42.8,N,0
64.6692,-145.929,348.7,1.0,1.0,2022-07-06,658,Terra,MODIS,100,6.03,296.0,58.6,N,0
64.6834,-145.8945,329.4,1.0,1.0,2022-07-06,658,Terra,MODIS,100,6.03,289.0,29.0,N,0
64.6893,-145.9217,325.3,1.0,1.0,2022-07-06,658,Terra,MODIS,100,6.03,289.5,23.9,N,0
64.9138,-149.4347,375.3,1.0,1.0,2022-07-06,658,Terra,MODIS,100,6.03,296.3,137.4,N,0
64.9106,-149.4549,361.9,1.0,1.0,2022-07-06,658,Terra,MODIS,100,6.03,296.0,93.7,N,0
64.9191,-149.4626,330.8,1.0,1.0,2022-07-06,658,Terra,MODIS,100,6.03,291.8,30.8,N,0
64.9125,-149.503,332.0,1.0,1.0,2022-07-06,658,Terra,MODIS,100,6.03,295.2,32.3,N,0
64.9093,-149.5233,331.5,1.0,1.0,2022-07-06,658,Terra,MODIS,100,6.03,294.9,31.9,N,0
66.1343,-141.2208,327.6,1.3,1.1,2022-07-06,658,Terra,MODIS,100,6.03,269.5,40.3,N,0
64.8203,-151.2046,322.6,1.1,1.0,2022-07-06,658,Terra,MODIS,100,6.03,290.3,22.1,N,0
64.8155,-151.3465,336.2,1.1,1.0,2022-07-06,658,Terra,MODIS,100,6.03,295.9,39.1,N,0
64.8118,-151.3673,329.2,1.1,1.0,2022-07-06,658,Terra,MODIS,100,6.03,293.4,30.1,N,0
64.8204,-151.3759,331.8,1.1,1.0,2022-07-06,658,Terra,MODIS,100,6.03,294.0,33.4,N,0
19.4084,-155.293,352.1,1.0,1.0,2022-07-06,824,Terra,MODIS,100,6.03,289.3,70.2,N,1
19.4008,-155.282,343.9,1.0,1.0,2022-07-06,824,Terra,MODIS,100,6.03,293.2,53.1,N,1
19.3994,-155.2915,322.3,1.0,1.0,2022-07-06,824,Terra,MODIS,100,6.03,288.2,22.1,N,1
19.4097,-155.2836,377.8,1.0,1.0,2022-07-06,824,Terra,MODIS,100,6.03,297.7,150.0,N,1
65.843,-142.8293,335.9,1.0,1.0,2022-07-06,1231,Aqua,MODIS,100,6.03,282.1,40.3,N,0
65.3423,-142.6302,320.7,1.0,1.0,2022-07-06,1231,Aqua,MODIS,100,6.03,285.8,20.2,N,0
63.5324,-153.1569,338.0,1.2,1.1,2022-07-06,1232,Aqua,MODIS,100,6.03,288.7,57.3,N,0
64.1942,-144.2535,366.3,1.5,1.2,2022-07-06,2023,Terra,MODIS,100,6.03,298.5,188.1,D,0
64.1967,-144.2863,372.4,1.5,1.2,2022-07-06,2023,Terra,MODIS,100,6.03,298.2,227.0,D,0
64.2051,-144.2487,368.2,1.5,1.2,2022-07-06,2023,Terra,MODIS,100,6.03,300.1,198.8,D,0
64.2077,-144.2827,379.8,1.5,1.2,2022-07-06,2023,Terra,MODIS,100,6.03,300.0,279.3,D,0
64.4061,-145.4664,362.0,1.7,1.3,2022-07-06,2023,Terra,MODIS,100,6.03,305.4,182.0,D,0
64.4084,-145.4997,399.1,1.7,1.3,2022-07-06,2023,Terra,MODIS,100,6.03,312.2,520.6,D,0
64.4174,-145.461,369.6,1.7,1.3,2022-07-06,2023,Terra,MODIS,100,6.03,300.6,237.2,D,0
64.1956,-145.3106,363.3,1.8,1.3,2022-07-06,2201,Terra,MODIS,100,6.03,298.7,218.0,D,0
64.2114,-149.4051,423.5,1.4,1.2,2022-07-06,2201,Terra,MODIS,100,6.03,309.6,691.7,D,0
64.2078,-149.4168,406.8,1.4,1.2,2022-07-06,2201,Terra,MODIS,100,6.03,310.1,478.7,D,0
64.4109,-145.4858,388.4,1.8,1.3,2022-07-06,2201,Terra,MODIS,100,6.03,307.2,429.0,D,0
64.4102,-145.5027,388.8,1.0,1.0,2022-07-06,2211,Aqua,MODIS,100,6.03,315.9,185.7,D,0
64.3958,-145.5354,387.4,1.0,1.0,2022-07-06,2211,Aqua,MODIS,100,6.03,307.8,177.6,D,0
64.3987,-145.5157,394.5,1.0,1.0,2022-07-06,2211,Aqua,MODIS,100,6.03,316.2,212.7,D,0
64.4046,-145.4761,365.4,1.0,1.0,2022-07-06,2211,Aqua,MODIS,100,6.03,317.4,91.4,D,0
64.4076,-145.4563,410.1,1.0,1.0,2022-07-06,2211,Aqua,MODIS,100,6.03,320.2,310.4,D,0
64.3758,-145.5415,379.1,1.0,1.0,2022-07-06,2211,Aqua,MODIS,100,6.03,309.2,140.4,D,0
64.3731,-145.4951,381.3,1.0,1.0,2022-07-06,2211,Aqua,MODIS,100,6.03,310.6,149.2,D,0
64.3872,-145.015,366.5,1.0,1.0,2022-07-06,2211,Aqua,MODIS,100,6.03,303.4,98.4,D,0
64.1897,-145.3154,373.7,1.0,1.0,2022-07-06,2211,Aqua,MODIS,100,6.03,308.4,120.6,D,0
64.2025,-149.4106,394.5,1.1,1.0,2022-07-06,2212,Aqua,MODIS,100,6.03,311.5,237.2,D,0
64.8176,-151.2229,375.4,3.1,1.7,2022-07-06,2350,Aqua,MODIS,100,6.03,302.2,663.2,D,0
32.0282,-97.7181,325.7,1.2,1.1,2022-07-07,414,Terra,MODIS,100,6.03,300.6,27.3,N,0
31.3485,-101.8007,346.3,2.3,1.5,2022-07-07,414,Terra,MODIS,100,6.03,298.4,175.1,N,0
29.9632,-93.884,322.1,1.0,1.0,2022-07-07,414,Terra,MODIS,100,6.03,295.3,16.5,N,2
32.0304,-97.7052,323.6,1.2,1.1,2022-07-07,414,Terra,MODIS,100,6.03,300.8,24.0,N,0
38.3655,-120.6272,322.0,1.0,1.0,2022-07-07,555,Terra,MODIS,100,6.03,291.1,20.3,N,0
65.8855,-142.3888,361.6,1.2,1.1,2022-07-07,603,Terra,MODIS,100,6.03,292.4,120.7,D,0
63.5302,-153.1351,332.5,1.1,1.0,2022-07-07,741,Terra,MODIS,100,6.03,285.8,39.4,N,0
63.5279,-153.1554,342.2,1.1,1.0,2022-07-07,741,Terra,MODIS,100,6.03,287.7,55.9,N,0
64.2055,-149.3557,337.1,1.4,1.2,2022-07-07,741,Terra,MODIS,100,6.03,292.0,62.9,N,0
64.2031,-149.3838,325.4,1.4,1.2,2022-07-07,741,Terra,MODIS,100,6.03,290.2,38.3,N,0
64.2207,-149.304,361.3,1.4,1.2,2022-07-07,741,Terra,MODIS,100,6.03,297.6,145.3,N,0
64.2183,-149.3322,373.4,1.4,1.2,2022-07-07,741,Terra,MODIS,100,6.03,303.6,205.4,N,0
64.2159,-149.3603,369.6,1.4,1.2,2022-07-07,741,Terra,MODIS,100,6.03,304.5,182.9,N,0
64.2135,-149.3883,341.8,1.4,1.2,2022-07-07,741,Terra,MODIS,100,6.03,297.2,72.4,N,0
64.231,-149.3086,351.1,1.4,1.2,2022-07-07,741,Terra,MODIS,100,6.03,295.7,104.6,N,0
64.2286,-149.3368,359.0,1.4,1.2,2022-07-07,741,Terra,MODIS,100,6.03,301.7,134.0,N,0
64.2262,-149.3649,351.0,1.4,1.2,2022-07-07,741,Terra,MODIS,100,6.03,299.7,102.3,N,0
64.2238,-149.3929,338.8,1.4,1.2,2022-07-07,741,Terra,MODIS,100,6.03,295.8,62.0,N,0
64.239,-149.3414,341.7,1.4,1.2,2022-07-07,741,Terra,MODIS,100,6.03,294.4,74.2,N,0
64.2365,-149.3695,345.3,1.4,1.2,2022-07-07,741,Terra,MODIS,100,6.03,295.6,82.9,N,0
64.2317,-149.4255,323.7,1.4,1.2,2022-07-07,741,Terra,MODIS,100,6.03,292.0,33.2,N,0
64.6952,-145.9524,363.5,1.8,1.3,2022-07-07,741,Terra,MODIS,100,6.03,278.4,219.4,N,0
64.6929,-145.9885,390.1,1.8,1.3,2022-07-07,741,Terra,MODIS,100,6.03,281.6,460.0,N,0
64.6894,-145.9554,342.3,1.8,1.3,2022-07-07,741,Terra,MODIS,100,6.03,277.5,108.2,N,0
64.6874,-145.99,355.1,1.8,1.3,2022-07-07,741,Terra,MODIS,100,6.03,276.7,169.1,N,0
64.7011,-145.9609,369.5,1.8,1.3,2022-07-07,741,Terra,MODIS,100,6.03,278.4,265.5,N,0
64.6989,-145.9978,373.2,1.8,1.3,2022-07-07,741,Terra,MODIS,100,6.03,278.8,294.6,N,0
64.9071,-149.4571,322.6,1.4,1.2,2022-07-07,741,Terra,MODIS,100,6.03,290.3,32.6,N,0
64.9047,-149.4865,325.4,1.4,1.2,2022-07-07,741,Terra,MODIS,100,6.03,290.1,39.4,N,0
64.9023,-149.5157,325.9,1.4,1.2,2022-07-07,741,Terra,MODIS,100,6.03,291.2,39.3,N,0
64.9249,-149.3735,356.0,1.4,1.2,2022-07-07,741,Terra,MODIS,100,6.03,289.6,127.0,N,0
64.9224,-149.4031,380.6,1.4,1.2,2022-07-07,741,Terra,MODIS,100,6.03,297.1,256.6,N,0
64.92,-149.4326,332.6,1.4,1.2,2022-07-07,741,Terra,MODIS,100,6.03,293.0,53.2,N,0
65.5036,-149.4029,325.5,1.4,1.2,2022-07-07,741,Terra,MODIS,100,6.03,283.6,42.7,N,0
65.5141,-149.4078,322.1,1.4,1.2,2022-07-07,741,Terra,MODIS,100,6.03,288.0,35.6,N,0
26.4121,-97.4156,331.0,1.0,1.0,2022-07-07,829,Aqua,MODIS,100,6.03,296.7,28.9,N,0
19.4011,-155.2824,321.3,3.9,1.8,2022-07-07,907,Terra,MODIS,100,6.03,281.8,158.6,N,1
65.3472,-142.6285,334.1,1.6,1.3,2022-07-07,1136,Aqua,MODIS,100,6.03,284.2,76.1,N,0
19.4109,-155.2693,334.5,1.9,1.3,2022-07-07,1149,Aqua,MODIS,100,6.03,291.0,93.6,N,1
19.413,-155.2865,343.6,1.9,1.3,2022-07-07,1149,Aqua,MODIS,100,6.03,288.6,131.2,N,1
64.2216,-149.3131,321.2,1.3,1.1,2022-07-07,1314,Aqua,MODIS,100,6.03,290.6,28.2,N,0
64.2443,-149.3114,333.0,1.2,1.1,2022-07-07,1314,Aqua,MODIS,100,6.03,286.7,48.8,N,0
32.8057,-85.3197,372.0,1.0,1.0,2022-07-07,1618,Terra,MODIS,100,6.03,301.9,115.9,D,0
32.0194,-97.7202,377.6,1.6,1.2,2022-07-07,1928,Aqua,MODIS,100,6.03,314.2,233.6,D,0
32.0224,-97.704,369.8,1.6,1.2,2022-07-07,1928,Aqua,MODIS,100,6.03,312.7,179.5,D,0
65.3277,-141.2544,367.4,1.0,1.0,2022-07-07,2105,Terra,MODIS,100,6.03,298.9,103.0,D,0
65.3242,-141.2338,374.9,1.0,1.0,2022-07-07,2105,Terra,MODIS,100,6.03,300.2,130.7,D,0
65.3192,-141.2626,367.2,1.0,1.0,2022-07-07,2105,Terra,MODIS,100,6.03,301.1,104.2,D,0
64.3667,-145.482,368.1,1.0,1.0,2022-07-07,2106,Terra,MODIS,100,6.03,301.9,103.1,D,0
64.3925,-145.5284,392.5,1.0,1.0,2022-07-07,2106,Terra,MODIS,100,6.03,313.7,202.7,D,0
64.3954,-145.5483,373.6,1.0,1.0,2022-07-07,2106,Terra,MODIS,100,6.03,306.5,121.2,D,0
64.4068,-145.4292,364.4,1.0,1.0,2022-07-07,2106,Terra,MODIS,100,6.03,304.4,94.9,D,0
64.3862,-145.5451,370.4,1.9,1.3,2022-07-07,2116,Aqua,MODIS,100,6.03,305.0,275.2,D,0
19.4066,-155.2827,360.1,2.3,1.5,2022-07-07,2118,Terra,MODIS,100,6.03,308.1,263.8,D,1
64.2497,-149.4068,378.9,2.8,1.6,2022-07-07,2243,Terra,MODIS,100,6.03,302.7,623.1,D,0
64.2481,-149.4136,373.7,2.8,1.6,2022-07-07,2243,Terra,MODIS,100,6.03,303.8,535.0,D,0
64.2613,-149.3865,360.7,2.8,1.6,2022-07-07,2243,Terra,MODIS,100,6.03,300.0,353.4,D,0
64.2503,-149.4473,393.7,1.2,1.1,2022-07-07,2254,Aqua,MODIS,100,6.03,312.8,282.1,D,0
64.2528,-149.4222,394.2,1.2,1.1,2022-07-07,2254,Aqua,MODIS,100,6.03,309.4,286.0,D,0
64.2577,-149.3718,396.0,1.2,1.1,2022-07-07,2254,Aqua,MODIS,100,6.03,311.5,302.9,D,0
64.2405,-149.4422,365.9,1.2,1.1,2022-07-07,2254,Aqua,MODIS,100,6.03,312.0,123.7,D,0
64.243,-149.4171,392.9,1.2,1.1,2022-07-07,2254,Aqua,MODIS,100,6.03,317.4,272.9,D,0
64.2455,-149.3919,369.6,1.2,1.1,2022-07-07,2254,Aqua,MODIS,100,6.03,311.9,142.2,D,0
64.248,-149.3667,445.4,1.2,1.1,2022-07-07,2254,Aqua,MODIS,100,6.03,334.9,881.0,D,0
64.2504,-149.3415,414.7,1.2,1.1,2022-07-07,2254,Aqua,MODIS,100,6.03,325.3,474.3,D,0
64.2357,-149.3868,366.2,1.2,1.1,2022-07-07,2254,Aqua,MODIS,100,6.03,316.7,123.9,D,0
64.2382,-149.3616,401.2,1.2,1.1,2022-07-07,2254,Aqua,MODIS,100,6.03,329.4,339.0,D,0
64.2359,-149.3795,400.7,1.2,1.1,2022-07-07,2254,Aqua,MODIS,100,6.03,321.1,338.0,D,0
64.2385,-149.3543,411.0,1.2,1.1,2022-07-07,2254,Aqua,MODIS,100,6.03,329.8,433.0,D,0
64.3869,-145.5587,386.4,1.6,1.2,2022-07-07,2254,Aqua,MODIS,100,6.03,304.9,340.3,D,0
64.3622,-145.5827,365.9,1.6,1.2,2022-07-07,2254,Aqua,MODIS,100,6.03,302.9,191.4,D,0
65.8719,-142.3824,374.2,2.1,1.4,2022-07-07,2254,Aqua,MODIS,100,6.03,292.6,377.9,D,0
65.8847,-142.384,360.1,2.1,1.4,2022-07-07,2254,Aqua,MODIS,100,6.03,294.6,247.2,D,0
64.3695,-145.4832,391.8,1.6,1.3,2022-07-07,2254,Aqua,MODIS,100,6.03,307.5,401.9,D,0
64.6852,-145.9776,375.7,1.6,1.2,2022-07-07,2254,Aqua,MODIS,100,6.03,304.1,249.6,D,0
42.69,-111.5964,320.7,1.2,1.1,2022-07-08,500,Terra,MODIS,100,6.03,284.6,26.2,N,2
64.386,-145.5615,336.7,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,293.1,36.9,N,0
64.3564,-145.6262,341.2,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,291.7,46.3,N,0
64.3595,-145.6064,384.7,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,305.4,174.8,N,0
64.3626,-145.5866,379.0,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,309.9,148.7,N,0
64.3658,-145.5668,339.1,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,296.7,40.3,N,0
64.3478,-145.619,356.2,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,301.1,78.1,N,0
64.351,-145.5992,378.6,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,317.9,149.2,N,0
64.3541,-145.5793,378.1,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,318.5,146.2,N,0
64.3572,-145.5596,357.9,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,307.1,80.3,N,0
64.3698,-145.4802,340.3,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,298.1,44.6,N,0
64.3393,-145.6117,322.0,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,289.1,20.8,N,0
64.3424,-145.5919,329.3,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,294.4,28.7,N,0
64.3456,-145.5721,335.6,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,296.5,38.1,N,0
64.403,-145.0817,379.1,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,297.7,152.3,N,0
64.3883,-145.1145,362.0,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,299.9,92.5,N,0
64.3914,-145.0947,346.6,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,294.3,55.8,N,0
64.3944,-145.0748,364.1,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,297.8,98.8,N,0
64.3975,-145.055,328.7,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,287.5,27.5,N,0
64.3767,-145.1273,334.8,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,293.4,36.4,N,0
64.3798,-145.1075,347.1,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,301.3,57.1,N,0
64.3712,-145.1005,325.7,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,293.4,25.0,N,0
64.3188,-145.0068,322.5,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,289.5,22.0,N,0
64.3218,-144.987,322.4,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,290.4,21.9,N,0
64.0969,-144.454,326.7,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,291.7,25.7,N,0
64.1028,-144.4149,329.0,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,291.5,28.7,N,0
64.3828,-145.5813,340.5,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,293.1,43.3,N,0
64.3931,-145.574,321.4,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,291.9,19.3,N,0
64.3899,-145.5939,327.3,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,290.6,26.2,N,0
64.408,-145.5414,368.7,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,296.4,114.3,N,0
64.4048,-145.5614,340.3,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,291.7,44.9,N,0
64.4064,-145.8558,352.1,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,297.6,69.7,N,0
64.4181,-145.843,344.4,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,291.7,53.7,N,0
64.4149,-145.863,374.0,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,297.6,134.1,N,0
64.4117,-145.8828,323.5,1.0,1.0,2022-07-08,645,Terra,MODIS,100,6.03,288.5,22.8,N,0
64.6703,-146.0131,363.2,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,305.8,96.2,N,0
64.6618,-146.0056,356.5,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,300.5,78.2,N,0
64.6586,-146.0257,381.1,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,301.0,160.7,N,0
64.6736,-145.9929,359.9,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,305.5,86.2,N,0
64.6821,-146.0004,368.4,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,310.1,112.1,N,0
64.6789,-146.0204,351.9,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,304.9,67.2,N,0
64.6757,-146.0404,329.7,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,295.5,28.9,N,0
64.6938,-145.9876,370.2,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,310.4,119.4,N,0
64.6906,-146.0076,368.3,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,309.9,112.5,N,0
64.6874,-146.0275,369.4,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,305.9,115.9,N,0
64.6842,-146.0476,340.3,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,294.1,45.0,N,0
64.7024,-145.9948,347.9,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,295.8,60.1,N,0
64.6992,-146.0148,340.2,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,294.2,45.3,N,0
64.2488,-149.3201,338.0,1.1,1.1,2022-07-08,646,Terra,MODIS,100,6.03,293.5,43.7,N,0
64.6853,-145.9801,358.5,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,303.9,82.1,N,0
64.6671,-146.0331,372.9,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,299.0,127.9,N,0
64.6576,-145.9104,338.0,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,295.2,40.4,N,0
64.6543,-145.9306,358.7,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,302.0,83.5,N,0
64.6512,-145.9507,368.9,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,304.6,113.9,N,0
64.648,-145.9706,334.9,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,292.9,36.2,N,0
64.6597,-145.9579,339.5,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,295.4,41.8,N,0
64.6565,-145.9779,356.1,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,302.3,76.6,N,0
64.6533,-145.9982,344.4,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,298.0,51.8,N,0
64.6501,-146.0181,326.9,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,291.6,26.4,N,0
64.665,-145.9853,342.3,1.0,1.0,2022-07-08,646,Terra,MODIS,100,6.03,296.4,47.6,N,0
19.4047,-155.2761,344.4,1.4,1.2,2022-07-08,812,Terra,MODIS,100,6.03,293.3,85.0,N,1
19.4025,-155.2889,366.3,1.4,1.2,2022-07-08,812,Terra,MODIS,100,6.03,294.6,171.5,N,1
64.3581,-145.5971,336.5,4.3,1.9,2022-07-08,824,Terra,MODIS,100,6.03,291.2,317.4,N,0
64.3595,-145.6013,333.2,4.3,1.9,2022-07-08,824,Terra,MODIS,100,6.03,290.8,281.2,N,0
64.6628,-145.9597,327.4,4.1,1.9,2022-07-08,824,Terra,MODIS,100,6.03,292.4,207.7,N,0
